,Time (min),nonCore12AvgTot107,nonCore34AvgTot107,nonCore12AvgTot107.1,nonCore34AvgTot107.1,nonCore12AvgTot107.2,nonCore34AvgTot107.2,nonCore12AvgTot107.3,nonCore12AvgTot107.4,nonCore34AvgTot107.3,nonCore12AvgTot107.5,nonCore12AvgTot107.6,nonCore34AvgTot107.4,nonCore34AvgTot107.5,nonCore12AvgTot107.7,nonCore34AvgTot107.6
98,52.5,0.8919151371987916,1.1361337820051773,0.9908462191354653,0.9240420112581049,1.090459620201228,1.0531700152027221,1.0761200307429215,1.0390000972605582,1.0079652259613918,,0.8580681084436282,1.077045876836127,0.9136138456255727,1.1166785414812515,1.0993584220482975
99,53.0,0.948575687591458,0.9904131842813307,0.9615915040354102,0.9745885317310843,0.8151442793646256,1.1099019973191262,0.9330946491968143,0.9598427004703133,0.9295999737943312,,1.0224735903126005,1.000322550158219,1.0026008898227616,1.1280693338692875,0.9499206220470219
100,53.5,0.9524450575067168,0.8646624745422617,1.0198393984071548,1.0415559745807483,1.1948676464393524,0.9864550475314813,0.988609824619832,1.0256820406502942,1.0312392278986733,,0.9163296060487943,0.9625799138664057,0.9016790327106589,1.0475428024523499,1.0860744524333297
101,54.0,1.2273250955582202,0.9848667916609819,0.9438869731980314,0.9252569100969678,0.9631725501239627,1.0517466132496922,1.0009501987661455,1.0748972886647945,0.9296765372617106,,0.8583938125679784,0.9987652368731467,0.8498755503893382,1.0478971352251438,1.122132174560727
102,54.5,1.2115635433881125,0.7241268713401339,0.9415516759302451,0.9430757928926989,0.9760720650385346,1.0820529058352155,1.1237470237758538,1.1097790297410492,0.8748969900302921,,0.9702200358820104,0.9654404317721568,0.9757422051674518,1.1017748540988863,1.012878948368733
103,55.0,1.2474399295188947,0.9778077176145537,1.0314613562887087,0.9483461437967731,0.9151749578722925,0.9850620270333046,1.038478516246477,1.0607982042694328,1.0572049790731604,,1.004828841948632,1.0079689708137434,0.8347721671108554,1.0857960360677275,1.059395404997597
104,55.5,1.250403572041995,1.0736659229729408,1.0358113251950174,0.9664501534168446,1.093231005863594,0.9088258545209629,1.0714984282242486,1.1046073036018076,0.9522533363938345,,0.972094092157367,0.9260375307818899,0.8777083407837324,1.0602580723357273,0.935505811622623
105,56.0,0.9591700284626671,0.809684981568514,1.0473003096392874,0.9344764034389743,0.9898067710652039,0.8481141233200757,1.0734117438729271,0.9259803908396055,0.94896839379556,,1.0297345689174058,0.9010247935406551,0.9335148989789513,1.0265529176762505,0.859076622802187
106,56.5,1.0880519962645725,0.9332223255817212,1.0339455976075331,1.087571789119883,0.9166817710660076,0.8677056143165168,1.0178076853198825,0.957648137860136,0.9938686860634688,,1.0329277909419277,1.0838212087595331,0.9456096931800997,1.1090736390729974,0.9547077477368325
107,57.0,1.1512689570356704,1.0690076156432564,0.9935947656202995,1.0464849201187867,0.9656405701555706,0.8856244522799627,0.9645938953943202,1.0207371548652036,1.067667993716149,,1.1095142382659018,1.1063936694866205,0.9138414551344674,1.1479643980518848,0.9495123598105967
108,57.5,1.0922003848840367,0.9923569615315914,1.0480008574728754,1.161105994073544,1.2395409040612315,0.843839225149246,1.0929948578583966,0.9788145522597974,0.9873751708085976,,1.0692011557784082,0.9571449509687538,0.9699610374564415,1.0780748063933103,1.0090294309000436
109,58.0,1.1872755206332768,0.8478429414635122,1.0471777844481853,1.025751001332355,1.0849795099939672,1.010384453679932,0.926412829194242,1.0871432417164426,0.8738737127670322,,0.9986113570582349,1.0331394029865475,0.9014076734015369,0.9907458552754526,0.9934582383546544
110,58.5,1.0392328644393414,1.126037151973169,1.0256061508736904,1.053749817114786,0.9958394954501045,0.9681314065120624,0.9655077591519008,1.1455379537207584,0.9211998993683943,,1.1125447614677673,0.9843806894128793,0.9312229331287827,1.0411992519370679,0.9676886838389822
111,59.0,0.9396856842159584,0.934468404421611,1.0699372629498836,1.0587095135202702,0.8949534269044508,0.8519391983841097,0.9463850801935009,1.0918262911681953,1.0609127052572804,,1.1031356156050403,1.0044627873019343,1.0208342980167542,0.9881689689495615,0.9430894900181677
112,59.5,0.9539790981029916,1.1716639431339524,1.0101859978586674,1.0047577027333279,1.054646132452617,0.7926751337954444,0.9959434478911224,1.1508609996520556,0.9519682188920715,,0.9678162306297272,0.9749406713682981,1.0807914240877055,1.016426300335,0.992960333723169
113,60.0,1.011788676092616,0.9958675929790131,1.021022095059669,0.8890782362695745,1.0129928155588845,0.7890244124586997,0.9500423486772613,1.1431967377874739,1.0120358791007715,,1.0234647546087643,0.9898353033804089,1.1305600988179902,1.11262700565883,1.1556514277764578
114,60.5,0.9872302436491903,1.0760583416530856,0.9946147428110182,0.9721144882639084,0.9878542040254248,0.9551676375523368,1.0455531610485573,1.1132973994746218,1.0023428468009956,,1.1416023224104168,1.0409027837394607,1.0069636935398105,1.014433765505172,0.999519508113134
115,61.0,0.9326938187275531,1.0401055639623709,0.973728189296569,0.9006099278644767,0.8940442199382423,1.0780288319638083,0.932314051845912,1.2075204818714724,0.8750001290835118,,1.1365966737275566,0.9923392687609924,1.1110068675100082,1.1232197912675577,0.9484234904961557
116,61.5,1.1131045427024004,1.063908263199551,0.9743884973585397,0.8417846383085695,1.0512103059784388,0.8380305975181601,1.05927850110688,1.1238644310619472,0.8985538838477707,,1.1186183531166136,1.0928327304853607,1.0658742652036497,1.0357464995984962,0.9453873016043329
117,62.0,1.0659733492240646,1.0132965499105664,1.0031144684575246,0.8610923888148346,0.9923360933062456,0.9646526823687246,1.0057277388456531,1.0314310157622,0.9598057269228366,,1.0558834077574675,1.0180555618982359,1.1104810188695642,0.922631790516482,0.9156025135652822
118,62.5,1.1399001579768162,0.9621179582452601,1.0276932362972215,0.8907459826192974,1.2260464246407983,0.9476005950692857,1.0375771101577524,1.080687486702599,1.0740211590802562,,1.0497013000755282,0.9557277302366394,1.0218210680766886,0.9551038274404697,0.9994618415569734
119,63.0,1.132326205057722,1.0155519243185025,1.1018499823181842,0.8836580576709977,1.2989132610162129,0.8711208104171962,0.9454854113190627,1.058651705105971,0.7762630005437555,,1.0415975257088042,0.9730548609453745,0.98495509004063,0.982705843969375,0.933873734395837
120,63.5,1.1707540665133729,1.0493735651249745,1.0418344591302489,0.9344971470730282,1.3508637520004225,0.8856498151684427,0.884209506661245,1.0000155076407098,0.9269134418438061,,1.10846791496438,0.8922549870879691,1.0470139620920473,1.0641828194476102,0.9644295866366771
121,64.0,1.163079554734824,1.1070820918105473,1.0813416316063662,0.9525605847513937,1.4634173699980024,0.9121428486022028,0.9412827307289013,1.0094207590212831,0.8322638554611431,,1.0803903225740796,1.0124378842645174,1.045993546102805,1.1113965431900343,0.9555344378603249
122,64.5,1.2568782501545839,1.1893327511378413,1.0427479867405074,0.9228911880896468,1.4647815651126301,0.9492994153996527,0.9040227658765759,0.9274448915348079,0.9656041685150121,,1.1422839135666785,0.9663910748362324,1.1206620444420468,0.975658587429077,0.9264887264082093
123,65.0,1.2789452098980794,1.0168607823783997,1.0692884014308621,0.9580319511872594,0.8486306453310105,1.0301358237043603,0.9343228623054032,1.0892900938607513,0.9310677531296446,,1.2047172040274008,0.9554139395236637,1.1305907953647403,0.9650234796257237,0.9943531328068481
124,65.5,1.1731712516769566,1.0253898204150111,0.9886841205456325,0.9775648768763401,1.3720391050543368,1.0873854148311797,1.0032096901565788,1.0581877344122164,0.9733811357692742,,1.0327033444010374,0.9948667280189509,1.0339145088250696,0.9061758282704286,0.9283903808553373
125,66.0,1.1946612377519672,0.8642307780127879,1.0757503768496686,0.8342591898359786,1.344125316045556,0.941995126261019,0.8779509836613245,0.953212860147582,0.986922734737819,,1.0137107223872415,1.0073947126763416,0.9772782341741264,0.949862073230592,0.9706257073486281
126,66.5,1.1424393573119214,0.9411498715895775,1.0094779787837178,0.8934379218721615,0.9506020665757972,1.0243435330513992,0.8917840627210651,1.085763986794759,1.0030467357337238,,1.1180666038057607,1.0410544917066218,1.032763682421338,1.152873298910386,0.9210921482356669
127,67.0,1.2203785006273609,0.9175324574570038,0.9922754933048156,0.8850157693705567,0.8906388087351249,0.9242199342964976,0.9345872351181438,0.8897968113814668,1.1186738013158193,,1.1022038684348856,0.9969182819855469,0.9629202350768696,1.0209234590832728,1.0029178760404076
128,67.5,1.1932304034364545,0.9239625801855382,0.9760671442945252,0.8347813773110787,1.1617033410704591,0.9706170114463192,0.9886992389502448,0.9465679092622734,1.0349358884728928,,1.0565598229760622,0.947515135791568,0.9856871198174264,0.8907541979859592,1.1146167086985874
129,68.0,1.1541780920395623,0.9581875525773467,0.974028493898067,0.9185490887604392,1.397287245794876,0.9579777237692308,0.9542279300207099,1.018193107470176,1.1003356604926027,,1.030427439709142,0.9355247104575026,0.9745165211001864,0.9384697452634416,0.906294407049318
130,68.5,1.191397527549569,1.0079266621809575,0.9701517883731348,0.9170767378292358,1.2755657311976571,1.0436980105276257,0.9350642068304125,1.0223046020303095,1.1209634593937488,,1.0721034429751313,1.006406578089688,1.0758214636815253,1.0194379659646007,1.0754308271319521
131,69.0,1.1346509107657392,1.0027079689598133,0.9950995225142997,0.9165382922513811,1.068854051386006,1.0000237009800768,0.9716337081704193,0.958229683881428,0.9692396583270518,,1.0447687990319492,0.9266987544898304,0.9938375597298885,0.9650498458778417,1.0064176844588197
132,69.5,1.210068316955244,1.0167697445647945,1.025131542723559,0.8708956205332375,1.0614980277799395,1.1026030430611804,0.9374519817635922,1.0418928205364724,0.9850846562324547,,1.0201602494759239,0.9040992227133436,1.0202071170081757,0.9695498434823409,1.0283050574850328
133,70.0,1.1172237955524589,0.7875489536050324,1.0100210674827108,0.8944317397983629,1.2854263051033155,1.0330599437512484,0.9707858570856807,1.1128395929626562,1.0125715838688711,,1.0025087295457162,0.9908871875815913,1.0781086038987566,1.065290215376115,0.945361326468462
134,70.5,1.0960048088226464,0.9175336322757073,1.0471641432901155,0.9708562308310379,1.4405543530819398,0.9857477052353698,0.896382060853737,1.1042781819159533,1.0338070583779493,,1.030298231501654,0.8982619770935334,1.0698610116743443,0.9126670867568545,0.9247908860462692
135,71.0,1.2007304459182202,0.8949074626352369,1.0505334231888597,0.9657468106851979,1.4750419399986479,1.0375770236907473,0.8238552987834468,1.058935977249457,0.9611007471174534,,1.113381624384415,0.9602150148184659,0.9451831118181618,1.1282714047866105,0.9955389954133689
136,71.5,1.207129774728292,0.7794777031087963,0.9097353541384202,0.7740026739678169,1.2535739914443431,1.075540735621943,0.7958325555220963,1.050602249865649,1.1398504907876097,,1.04903732753732,1.0142298171377697,1.0095142332361677,1.065440154876636,1.0166789038336046
137,72.0,1.1978890798229764,0.7663868295365774,0.9981703504378894,0.8886731608815696,1.021737382268132,1.0419007380448706,0.9801000730407711,1.0382837119655626,1.1223027385989046,,1.072447816836765,0.9407179509835747,1.1124461600587037,1.0842192486593232,0.9545201382963971
138,72.5,1.2547308270769049,0.9330944848562868,1.0720572743636076,0.927835486196425,1.1737164811902594,1.0911269349083055,0.9379117216792643,1.0578500143438478,0.9883029674679094,,0.9827274998383672,0.9650612621200192,1.0257339045062448,1.0386936516992198,1.0209987314324684
139,73.0,1.213453890420337,0.8304058287764559,0.9620114522581213,1.021596893802292,1.1016238467440385,1.056054127364318,0.9088710388695442,1.1659039224769492,1.1283166077095128,,1.1097438412396066,0.9580078342201306,0.9796599228963834,1.1051148949429737,1.0141882031582528
140,73.5,1.2259717430443153,0.8523414723215732,0.9854581027393625,1.0691066646949896,0.9796709622957323,1.1290929027308654,1.0224353210224133,0.9837937898097617,0.9368653516910905,,0.9740269635011917,0.9841435338747019,1.0360078054765383,1.0369097584590758,0.943561771075895
141,74.0,1.208636656884339,0.7891403198030338,0.9272303464487704,1.0395220929643678,1.2096184936962795,1.0769884778051049,0.9814476421976434,1.065735621108239,1.0819465819356178,,1.0826670954765165,0.9342271289117543,1.1255046838736709,1.0059141953043829,0.9717013413688462
142,74.5,1.1806314637109245,0.744879360680131,1.0098300322807108,0.9901813098851052,1.4712013357586282,1.0508983516765218,1.0094474709026247,1.0635313599073364,0.8999516492983091,,1.0553367670604317,0.9845723304660576,1.006345540189006,1.0427441201109475,1.0546787398249375
143,75.0,1.1790492279552216,0.7855104327476641,0.8665165233099775,0.9320044277873824,1.0589589042168004,1.00748260531473,0.9618749853920386,1.05006420425489,1.0141385938966483,,1.0593079716811435,0.9692758694685601,0.9988966247560742,1.0767095963170745,0.927854604450344
144,75.5,1.2078791609427233,0.7002328724943959,0.9087031409424545,0.9853815680572767,1.1598593655192722,1.1467857470078284,1.0771177926718054,1.1457894625256164,0.9566161681226908,,1.0301391375630287,1.071964422055516,1.0827782991340351,1.0575159239651106,0.9806924757400378
145,76.0,1.1410435548365985,0.6838427651889408,0.8602825486250749,1.0006838985830022,1.4359434298522347,1.0785732033066855,1.0428264500932987,1.0968956558974532,1.1969446416862606,,1.0147245131318547,1.0440886429742153,1.0778919191842056,0.982641700975716,0.8797365726855032
146,76.5,1.1864529847295853,0.6377545132023665,0.8247238060340448,1.0232282433298092,1.4075900200104126,1.052056838278385,0.9624886749678503,1.1679608862530508,1.0967065932903017,,1.086493418083095,0.9725412643141281,1.0374700165033515,1.082848776446819,1.046067612567409
147,77.0,1.1443031991541728,0.8138021983607925,0.8283710755265811,0.9676672355652735,1.4243297435992655,0.9078914665211867,0.9544411551078061,1.0207053057502455,1.0811194506728878,,1.0533168074844663,0.9901722233260873,1.0290120544878252,1.0107476548039065,1.004108998623552
148,77.5,1.292676339785757,0.7997691801581341,0.8639852919265981,0.9477717673388101,1.473160210483337,1.0063911304173399,1.0434466610356874,1.0401569224033578,1.1101584636846715,,1.0185186606880203,1.0785379201124219,0.9908654796885559,1.0672356472779545,0.9559641478790687
149,78.0,1.2247723890183728,0.5539819089370022,0.8328009149784942,0.8308353064004904,1.1508350060799795,0.9123835905343909,1.008894507056738,1.064020148467933,1.1489948740412048,,1.021710098585581,0.9654205012758702,1.0554020584670498,1.0653285114049549,0.9872985089922842
150,78.5,1.3238210710051297,0.7927617790499942,0.8791868640376461,0.8803400771293037,1.3538537349856268,0.9689905657784742,1.05848624462466,1.1685178328961536,1.183835111296697,,1.07039842202927,1.0658624480440673,1.1051290967851137,0.9851233370476449,0.9837821133686208
151,79.0,1.3061517984009212,0.657743474342492,0.8627049162935175,0.8188402124765009,0.8634694650656405,0.9002407656756888,0.9660004177016285,1.0805420824239127,1.1375163510752597,,1.0520292911415308,1.1328491547008954,1.1194615853365355,1.129558634316663,0.8909507101014783
152,79.5,1.2948696855122996,0.6995684496898963,0.8104231206163198,0.9018384446292967,0.9110210058500346,0.9527793512878395,1.0128553144266508,1.1153740271650991,1.1951784798492109,,0.9730173408985875,1.0026729223925435,1.015104709519504,0.965702668547093,0.9396931238997487
153,80.0,1.3075312339092744,0.7356838857307519,0.94060156020585,1.0070409185648137,0.9300025554154574,1.0598007549171062,0.9712441586348454,1.101848981292067,1.1244505187129434,,0.9985711733804112,0.9437988025252637,0.9819795398447949,1.0687968193507753,0.8874181088069902
154,80.5,1.2731914121072174,0.709248351485745,0.9354665397458943,1.0158423232218872,0.9934127735067533,0.921215930449903,1.0670752206122842,1.0696538160428628,1.2774672433413838,,0.9353354972421764,1.100499806527475,0.8894089523149612,1.0561622620854214,0.9873801682286781
155,81.0,1.2285715256339107,0.7663447789545415,0.9288808419765743,0.9589392202786917,1.3054694432753762,1.0472041992932761,0.9643894369941008,1.006336101529646,1.109387541666044,,1.0358490834383083,1.0193072497435551,0.9562431446150909,1.0670597922512974,0.9940692373098812
156,81.5,1.2604658795416348,0.7640393032684631,0.889661550810242,1.0057868566980723,1.298405433940013,0.9026092589225652,1.0174316529799563,1.0459460347463472,0.9677992352820625,,1.0064419312346033,1.038859547358828,0.948854379220686,1.037266225344698,0.9766856203442548
157,82.0,1.2880603741066583,0.7618072308429301,0.9335113470302865,1.049403127162461,1.3162071187321205,1.01077543944154,0.9494205564519499,1.1966375379707765,1.0131715790179476,,0.9466158920227367,1.0860371308611083,0.9117104808815955,0.9561936088638817,0.8917747290849255
158,82.5,1.2602453972635936,0.7577071090261303,1.009075406232999,1.0939702351860086,1.4003219962759632,0.9778125617084626,1.0481685983896347,1.0566328816198263,1.0713885479766947,,0.9808031993090687,1.0214407446850802,0.8370131870512659,1.0870416941428842,0.977242432150013
159,83.0,1.2698965934860342,0.7098989827502302,0.9600333807517443,0.9014072774063084,1.4901948714704127,0.9964178100621719,0.9997249709334654,1.0703158046087289,1.1371282139739483,,0.9658112269833733,1.0740756155859457,0.9740037293688286,1.0997556508812305,1.012410467719218
160,83.5,1.2690625821338555,0.7146534730512264,0.9585124112326965,1.0486043268280354,1.3124055591806367,1.1225083473166322,1.1107022521556291,1.0469874147361977,0.9536133704263873,,1.0310891565433697,1.030902473595992,1.0612810820067669,1.0629318799212808,0.8813522347453091
161,84.0,1.2348051302458691,0.6845300908667222,0.9191269100871766,0.9642675314452673,0.979779132002029,0.8464312924290324,1.0425823975873028,1.0304016578138429,1.0128788991906783,,1.0582476872563515,0.985401258875358,1.0282751051073409,0.8897227387733702,0.987890466405402
162,84.5,1.1763919133601082,0.8334991554916433,0.9188903405214038,1.0632452193536142,1.1475218623534942,0.8072086280971091,1.0652264198433115,1.1158267903635348,1.0906493246779811,,0.9371556883504153,0.9517734798126002,0.9656681831435926,0.9584222432517377,0.9870086144807034
163,85.0,1.2042167527304806,0.7422697198433841,1.0055767585754458,1.0009423644951505,1.033267885027486,0.8661446782676183,0.9471424745674525,1.0652433739206308,1.0846017076279917,,0.9625025373003295,1.103507178818623,0.8969304686534729,0.9673255697868801,0.9830887475934201
164,85.5,1.176802186828191,0.7685001887413944,0.8526149708747076,0.8883670642805175,1.0663155916120446,1.03806532323999,0.9558514816845916,1.1292063910838586,1.026419192760149,,0.9547947097616861,1.1068260304648778,1.0000946163137614,0.9117526591413309,0.9877587004755722
165,86.0,1.3666974360586066,0.7800265176771003,0.9122477501275732,1.0263220153785562,0.963558416320331,1.0446990685014335,0.9863070134498881,1.1074328771118518,1.1265730453722744,,0.9393353924550341,0.9892591172498902,1.0352227638621634,0.9147175322662507,0.9188674737850835
166,86.5,1.2609739822985682,0.8949417598066773,0.9148590606376424,1.0326813387269962,0.9267961849827542,1.009693912003458,0.9950076786902435,1.0648834819075879,1.1255933877704871,,1.032007245108418,1.0137457654467195,1.1183046846169462,0.8750628240047115,1.002847629024699
167,87.0,1.2750472608201935,0.7693980543865677,0.8824421658976044,1.2525639083665419,0.9553887432968331,1.0836486610768037,1.0406844119234624,1.127661674211868,1.0682958717815048,,0.9663537275435008,1.0776516091115718,0.9967560383407428,0.911021831492474,0.9484821586443545
168,87.5,1.2744345378710167,0.8354536054843664,0.853490689059026,1.2809240051792266,1.517019770689345,0.9888592669536119,1.022527249231822,0.9755243948441464,1.1212788846438964,,1.0330371695730738,1.0988499833224583,0.9093351040945218,1.0613564144490646,1.0870435045156088
169,88.0,1.2286741640591163,0.9178155877354766,0.8781965974178101,1.2548034802710577,1.5361439566541157,1.0175679155732658,1.059197777695403,1.0651307678219943,1.0493858951756783,,0.9443883536556602,1.0648013417200521,1.0331943524014608,1.015374963857184,0.9997444534909841
170,88.5,1.2472641660787325,1.1179568272266125,0.8216465962355491,1.2762257371931796,1.7769007222381492,1.0158198362445388,0.9576655093489511,1.0111290403898476,1.1308184082427728,,0.9666333275088624,1.011153037178909,1.0124032999556418,1.0447599208029774,1.0027658524137444
171,89.0,1.332683815322335,1.054581405809785,0.89835083745458,1.2236836970553324,1.5300662253783344,0.9357479256484343,0.9965870911484177,1.044126215378593,0.9159919953380758,,1.016915691361611,1.023057030887793,1.0152741344278726,1.0491568330304513,1.0530237848890842
172,89.5,1.2834213690767364,0.9786765236365367,0.7980001189053423,1.002274929925787,1.7092885583341424,0.9649787626148848,1.0112478359665458,1.0320757407229015,0.8945140283113332,,0.9244469465511229,1.1059343780799131,1.064069551010191,1.0527476368468873,1.0083867054786713
173,90.0,1.2445947209719335,1.0443481001263337,0.8717005715387511,1.0282318977748448,1.5729707503455144,0.9158966055824362,1.0473171820864065,0.983434928804444,0.9419249983802175,,0.9387868845576441,1.0380493587513704,1.0386547789976084,0.9711890079556609,1.0167367264547609
174,90.5,1.2706946012105882,0.921821692191128,0.8715690097526054,1.1322571945266517,1.4195119621794967,0.928167196538318,1.1022916632806197,1.0314879637392516,0.9590125524782793,,0.896590025578522,1.0591079780822876,1.1036611009417594,0.9903382566838305,1.0566267516412526
175,91.0,1.2870514443526733,0.98650095694173,0.8692849107735976,0.9440592819144696,1.6875107204863171,0.8990582374924619,0.9466908343184108,1.0811517471672034,1.0207022925753433,,1.0188757608717554,1.019611139990345,1.0558733489945942,1.0328537183529567,0.987639821659708
176,91.5,1.2113932785449815,0.9009842263876835,0.7950363275627644,1.0029211471741026,1.623330354916014,1.0590663235821092,0.9429443619777377,1.0461668524235581,0.9758399044891188,,1.0009498453898735,1.0804634987049513,1.0357001662542427,1.0405076630106662,0.9567672779885653
177,92.0,1.2582328664751496,0.7772880898183046,0.8286151969403821,1.0945651780653836,1.8390882733656833,0.9608042851822101,1.031756785281918,1.0158345906078972,1.012516192328976,,0.9643241425373116,1.0122187492824897,1.0414152271194366,0.9669643297927212,1.029340598313804
178,92.5,1.3387421880532435,0.8660739524144561,0.8793889059411708,1.012858452974808,1.8441009624067166,0.8581258950755344,0.9760121406866353,1.0180802288897242,0.9670738074453429,,0.970649669875722,1.0492612965197454,0.9896337702650998,1.0546879410533043,1.019674821439442
179,93.0,1.3141681845832,0.8889147798573495,0.782603856851947,1.0466034461089935,1.570063262924889,0.8967591769032633,1.0637962212012975,0.9636155548582831,1.143984905072353,,0.9329395595981177,0.9657422518405474,1.0662990401067551,0.9791681463788047,1.0089194249121087
180,93.5,1.33611258985737,0.859137978109239,0.8098553911312463,1.0878913087260955,1.5892984742568255,0.9008507655540109,1.0276909051241923,0.9701305826772353,0.930622797169361,,1.0563331507763665,0.9505443629731187,0.9688495146217438,0.9614256516050823,1.0449390380417523
181,94.0,1.2785489368917358,0.8102619044062971,0.7506005007721898,0.9553111535962903,1.6723704478314816,0.8613908669878061,1.0307626448239868,1.0293830361560707,1.0278014793974233,,0.9707094184529761,0.9994316255281689,0.9759223557333733,0.9940203255971513,1.020736930130164
182,94.5,1.3462829147756272,0.9504317190141286,0.7710773919117867,1.0000424408136117,1.7621376126197799,0.794722067315802,0.9933628852466966,0.9736633260749514,1.1169927810378668,,0.9582245111131706,1.0307004457117608,0.8970017564523667,0.9537381996073961,1.0059640423726286
183,95.0,1.2413501662472795,1.0003447143645934,0.7879500869078172,1.0638763382193834,1.6313141215013631,0.9310318913644248,1.0419450870778424,0.9811630390560814,1.0337556120348443,,0.960137705553309,0.9709083334671221,0.9856252473844376,1.0047965118768338,0.9680584537483118
184,95.5,1.2266795633317544,0.9510794597886172,0.7914168777035271,0.9633620097324397,1.8956622310343298,1.0213144075814384,1.016564309109691,1.0352895099383346,1.0229445580138017,,0.964237168122299,1.0089548514733486,1.0482400826862892,1.029208895328456,1.004004518282465
185,96.0,1.214176864411989,0.7518358443269189,0.8007405099780263,1.0258443215734143,1.9200307110595307,1.0137442172286872,0.9964232051217934,1.064665415634011,0.9302964365560827,,1.0329455231337867,1.0343088525171582,0.9039548316093503,0.9932318942999492,1.0804923511395814
186,96.5,1.2269315293070662,0.7856801352388694,0.7821344277162877,0.9643098631262585,1.8678432506177067,0.8705133254215086,0.962580916036097,1.0316437999536963,0.996137774853966,,1.0035974692910115,0.9736722204215918,1.0689998977578163,0.9526455669032143,0.9541139049059636
187,97.0,1.3608768582692756,0.7685245716555514,0.8277136707500391,0.9290682413993173,1.8731083891047173,0.8799659090529971,0.9763954881111904,0.9619057818230887,1.0125767485705637,,0.9685245488755665,0.9745430198266462,1.0642691647876088,1.04076440360648,1.0339352749330633
188,97.5,1.3222444892058867,0.7934863860349237,0.8619200575545282,0.9623660240294244,1.6532292882366049,0.9405904541967275,0.9829007349535813,1.1548347315606837,0.9818025064524125,,1.0631957153226688,0.8942292590939503,1.0012564161469217,1.028230276830103,0.8641480899902738
189,98.0,1.3418441934660155,0.8009969548860424,0.882240412638411,0.9223645584151259,1.8093806648488266,0.8490617787484336,1.0072069322771497,0.970120328857948,1.0357294334364775,,0.9972011285287213,0.9480229180219996,1.0319515662065233,0.9904208620776551,0.964997354338737
190,98.5,1.3478017541293967,0.768762439966015,0.8504704738486784,1.0456376955277165,1.9786668865988513,0.9418526643689104,0.8933165146087321,0.9480509365799453,1.0178202130512526,,1.010076460130276,0.9108493579327579,1.0350984085937514,1.0116640181119563,1.1151357600259288
191,99.0,1.2234704922213777,0.6939084163890933,0.7778641458024228,1.047051888144777,1.4338053081987483,0.9611853283713908,0.8462717321148027,0.9200015955233503,0.9942189553009338,,1.0106633694419849,0.9543438427361107,1.0124648139201684,1.0722885606426729,1.0879775129480929
192,99.5,1.21893065939862,0.8212275903247334,0.7521966206320839,0.9332588210758425,1.4172121757231861,0.9205056888616195,0.9069224736400622,0.9993675724712503,0.9723038760505871,,1.08819239676496,0.9145947908926265,0.9626111415954126,1.0020235604636585,0.9932537751173717
193,100.0,1.1711046648976366,0.698777773559089,0.8356765887488146,0.9992913487424977,1.4579359362750062,0.9602465472239203,0.9531479721757109,0.9938384467912699,0.9360973280594571,,1.0390915267625973,0.9238405423475929,1.058474112437854,0.9119999286274346,1.0987145908364175
194,100.5,1.214352052073402,0.7564326587590424,0.853922917573822,0.9451724810249686,1.8184690056491155,0.9950537049042578,0.993630053807016,1.0278654373315375,0.9586870058468253,,1.0454120854546083,0.9288252111701026,1.0537983506242823,1.0046793832607088,1.0078982593617656
195,101.0,1.292336162988233,0.7621503002494527,0.8407531049630981,0.9682535181260353,1.886934103037322,0.9255784799875615,1.060224675052045,0.9822620818173374,1.0625268166065096,,0.9421902749091293,0.9110320461665516,1.1547474464874892,0.928275478187895,1.0099411959337663
196,101.5,1.2474642003643024,0.7061598741151913,0.852858979316852,0.9726347536762644,2.0002193257350043,0.9554563939859299,0.9847043713312283,0.9157805550826364,1.0900522898217775,,1.0869984947642213,0.9650039366086156,1.1216560049625055,0.9619187381912397,0.9254598415177719
197,102.0,1.2243788938382687,0.8152366489627575,0.805812586250789,1.010756331033388,1.9874992446702886,0.9338676132557232,1.0297513039972817,0.9461586011906736,1.0941202289433785,,1.0283819011218516,1.000655659010966,1.1530579787507829,1.040007220884061,0.9186369235707165
198,102.5,1.2628112645069316,0.7793105923189199,0.9139458575317525,1.0186769522306531,1.9209092420466465,0.8814029306791279,0.9376223360975646,1.015620304834147,1.1274568069934212,,0.984466479932416,0.9734169746514745,1.011955025211046,1.003375486393194,0.888199870711515
199,103.0,1.25457900795237,0.7462520074392818,0.8129149995196399,1.0611454497039525,1.5736699361851625,0.9662919675033409,0.9316666731068847,0.9919031186085557,1.020366400634444,,0.978597496580298,0.9735526777350468,1.0820029746859967,0.9337134481524861,0.9278410647160643
200,103.5,1.303091484340557,0.729959727312633,0.8698605292552993,0.9443385356628938,1.4958829144140746,0.9591245088866467,0.9226876912268226,1.0014906170675808,0.9941448848207595,,0.9656329492482848,1.019722278295546,1.0633126517963087,0.9887944996532516,0.8674683522527026
201,104.0,1.3035301879330068,0.7049438709730198,0.8195826140591689,0.8614382132873728,1.5598398210515008,0.9898217816465933,0.9944085498691414,0.9919021238290172,0.8095812300368223,,1.0206527804721834,1.0798045367033546,0.9993443770233209,0.9104583288249154,0.9671884974934986
202,104.5,1.2514156936371152,0.840490867038483,0.7961053159791016,0.9339123263226626,1.327119135080836,0.9286977711547879,0.9883493522603725,0.9733908510076834,0.9671019869154213,,1.0571226983833144,0.984742487548372,1.1086438312178908,0.8964439079389888,0.9979135144452858
