,Time (min),nonCore12AvgTot93,nonCore12AvgTot93.1,nonCore34AvgTot93,nonCore12AvgTot93.2,nonCore34AvgTot93.1,nonCore12AvgTot93.3,nonCore34AvgTot93.2,nonCore12AvgTot93.4,nonCore34AvgTot93.3,nonCore12AvgTot93.5,nonCore34AvgTot93.4,nonCore34AvgTot93.5,nonCore12AvgTot93.6,nonCore12AvgTot93.7
103,55.0,1.111651382772846,0.9849187601193474,0.8224909720489989,1.0827692230745514,1.0390296370358414,0.9664869702207601,0.9346970976711558,1.051575463973377,0.9000017821963294,1.0357696610818208,1.0464509282237562,0.8411972231055421,1.0280158481859736,0.9416907034203258
104,55.5,1.0908800720961527,0.9144455599181068,0.7671221912201399,1.0244098487929796,0.9612708283797339,1.052995477633079,0.8528795666918565,1.025020330678899,0.9821965944040819,1.1311825807396745,1.032945293882048,0.8789170757970299,0.9860375680444424,0.9673557181191109
105,56.0,0.9960213946748177,1.0262528599999514,0.782225759765781,1.033422496230319,1.090641724093512,0.991572090530941,0.9824659863430639,1.0543112426536208,1.0142548521200423,1.0029849533960806,1.038390363860055,0.8699229875150171,1.0552433732361048,0.9605243842806575
106,56.5,0.9995144946832938,1.0020861617439878,0.8580138232466606,0.9918836683679114,0.9942541705588894,0.9490391473325881,0.953289642162015,1.0024761399806323,0.9904983254600297,0.8866406258504077,0.9990582792289272,0.9378423981136519,0.9868139859802227,0.9359850012230451
107,57.0,0.8850814620545391,1.0387499561074613,0.957618639648892,0.9926430635407892,1.0336016707573945,0.995409710145633,0.8745746194760754,1.0272876418163557,0.9724235625152394,1.0619466281816148,1.008116333259187,0.8238327287131517,0.9781445454372616,1.0292822276068097
108,57.5,1.008718283491501,0.9926775117537392,0.7947904540898774,0.9443736629186918,0.9984642144190947,0.9187058522069375,0.9794962425207642,1.0247994996410104,0.952593499343772,0.9956380659937368,1.0138115455625267,0.9417540501294713,0.9804193181464224,0.9991971757540575
109,58.0,0.9671010022242809,0.9504407319758156,0.8559316402539833,0.9607191960786045,1.0765040330615259,0.9113558388852038,0.9149496085230091,1.0070474914852274,1.0430713687011814,0.9597245783367175,1.056863522647296,0.9706036933946736,0.9851214348029496,0.946172995250345
110,58.5,0.943825509201386,0.8980286316138859,0.8733176314515946,1.0230695387698945,0.9656718987326934,0.9087162620001802,0.9301898547181541,1.0108798082469717,0.9789979394344286,1.0723782023308865,1.0238402376813687,0.9530862636700438,1.0117084625759376,1.0772148243924782
111,59.0,0.981185436443988,0.9792037209650492,0.8963366421760285,0.9685977504889126,1.0229895097336374,0.9639879723855186,0.8565595806847098,1.0358406728778287,1.0035432092384908,1.0244588203892038,1.0669773004621457,1.0023739264323148,0.9564267001458049,1.0043008077998588
112,59.5,0.969522326219505,0.9089140284347176,0.9233278799954947,0.9645249025348671,1.0346381855396398,1.010802063654748,0.9306710067922617,1.0266354143425145,0.9486964841992306,0.9921508409133376,1.0437609441683513,1.0237656188524307,1.0144532499061616,1.0464872846826032
113,60.0,1.040913948266897,0.8788391474944363,0.7772381878803751,0.9585780183234244,1.049844415842663,1.003856274386413,0.90163829886905,1.0073639106351349,0.955911131134141,1.0039670526525757,1.055873874682048,0.9335377706708621,1.0597843671492881,0.988844712919144
114,60.5,0.9791676015029243,0.8262856039249915,0.8449771497314328,0.9507591583396539,1.0501106311203976,1.0204543030403552,0.9237004196456909,0.9448801145244222,1.043515735426317,0.8865882209383704,1.050638688718737,1.052099719465891,0.9381426550341775,1.133164809995499
115,61.0,1.0104160904135409,0.8899240792995063,0.848943001538176,0.9567509378171734,1.0192320465427906,1.0914713070241013,0.9178470596818381,1.0056619339225588,1.047126195595973,0.9342470664188457,1.069399547691784,1.044619676849372,0.9627067937640695,1.0633540792875296
116,61.5,0.9884259566687394,0.9219110042762058,0.8371193935640313,1.0202422237206734,1.0314007677146222,1.0220617734800228,0.9026291693598394,1.0112306253209224,0.9992291563790323,0.8877090458492263,1.0567884978627005,1.0092857742037218,1.0498619857368916,0.9722487897102693
117,62.0,0.96974933827197,0.9473269574986685,0.8710901255453116,1.0646055290656107,1.0243867499296846,1.1067121537446762,0.915550596987378,0.9833717107895305,1.0333743362986403,0.8923798682026473,1.033271393696812,1.0899691739471784,0.9298960760259021,1.1479231489783577
118,62.5,1.0667078835588961,0.8161731799057448,0.9004796288669312,1.0676476850838392,1.0861061486643717,0.9853308388300424,0.9680375301287212,1.0065950024384573,0.9443004406907298,0.9384467249240949,1.0263668349064832,1.0403028941617887,0.9867385697492014,1.0236480450918146
119,63.0,1.0112728667906223,0.8388127460379018,0.8613181971229159,1.1084219074098816,1.0740608762825443,0.9880875892481014,0.9404697226289385,0.9460202700320115,0.9288602690786775,0.9039471172713754,0.9929982368634436,0.9382060646018616,0.9586183492549216,0.9925550751296913
120,63.5,0.9682534339506422,0.8199248223715586,0.8970196878698616,1.0218234265404054,1.060473100357009,0.9878520815989387,1.1019020692417514,0.9691768887655314,0.9034890723144918,0.867352402086778,0.9912129710345624,1.0505750844388413,1.0140486358858114,1.0110310275630214
121,64.0,1.0030455299603112,0.7604000537995288,0.8873276037148735,1.1680560971738725,1.149514705466467,1.0215227854761006,1.0569335486914082,0.9646610470066654,0.9110975319363702,0.9822551363896415,0.9983859203506299,1.0239752773773605,1.0309334696356804,1.0636830919062004
122,64.5,0.9399018324735852,0.8760608497740411,0.9609161620017589,1.0582622234352086,1.096199390339725,1.012366830297569,1.0851588223590505,1.0571331005016993,0.8787483755700732,0.9531208782692104,1.018733271006746,1.01800524484037,1.0183345936067685,1.0325016837468841
123,65.0,0.9997263481786454,0.8797059274691407,0.9797184068633398,1.0076586643464847,1.0426863067596854,0.9981596256385186,1.021235249126496,0.9927251399936391,0.9030166835157998,1.099141974160914,0.9852806401852923,0.9513073902576527,0.9693767393993681,0.994372351378421
124,65.5,1.0048715272859312,0.930888997000203,0.9302191680395472,0.9044747979410123,1.1067176992771024,1.011811913950919,1.092750553156529,1.032342992412401,0.9698200644705596,1.0548197281116962,1.0686257391489034,1.0270000159050507,0.9811016600442682,0.9751852523451673
125,66.0,0.9937565212687027,0.918516836163627,0.9013369847507217,0.8220963428789096,0.9640593869775469,0.9468404458722014,1.0395191924525211,1.0508001627865349,0.8571915122599079,1.018991614157042,1.0174202310660292,1.0245429379160202,0.9444115408820656,1.0129121232576672
126,66.5,0.9006509730383648,0.8585627055317256,0.9540290249032168,0.9430696690396382,1.1165089963819,0.9886607887469524,1.030574290097607,0.9960949623117802,0.9427257088721923,1.0605156469412782,0.9905805078816433,1.0678414006212091,1.0124194446499646,0.9680700234476043
127,67.0,1.0048339004036266,0.8692286153529482,0.9345368867611483,0.8543557072872869,1.0734578114813382,0.945051870754627,1.070731304789388,0.9919018138018182,0.8723021827767967,1.0072189111429726,1.0262704608081108,0.9406412689305625,0.9974490465529036,1.0155589653754622
128,67.5,0.9975467638855362,1.0437260025752397,0.881058672976187,1.0267662928970698,1.031490409435115,0.9932249284332665,1.0768721999273247,1.0492030528455671,0.8537981753963486,1.0299099954565096,0.9895612345304572,0.9564989644803982,1.0955753824957826,1.0853188976956554
129,68.0,0.9993432015942652,0.9195292863285819,0.9863075535062733,0.9314655954705737,1.0401074489556743,0.978271652792357,1.1048197637711639,1.0438938958749624,0.884320952332221,0.9688217635153961,1.0504490051152213,0.9657696851784577,1.0419880918977706,1.0098905306665427
130,68.5,0.9246421136835272,0.9388496628197471,1.0491965518169488,0.9532954433375576,1.0015343380407653,0.9524380831589173,1.0529443465583037,1.0843792620659967,0.8808775305419294,0.9684033398896381,1.0197528388579913,0.9501473175985863,1.1193977121092373,0.960992817443284
131,69.0,0.9923185846727945,0.9024691539283969,0.9607208032865108,0.9801891692311989,0.9981125908863584,0.9358188256243506,0.9996417564580647,1.0451356868912811,0.878801137288256,1.000437824134763,0.9922347926183616,0.9833254528306231,0.9895088398601176,0.9703744488745775
132,69.5,0.961003639012837,0.9561706552163894,0.9266577486439214,0.9894867341188932,0.985668835298221,1.005197684181495,0.9716837659494497,0.9895736174432013,0.9227971582203424,1.044686679554622,1.046963474103434,0.9942149961555226,1.0003062527291537,0.9685732014079412
133,70.0,0.9858520165515798,0.7956595117709554,0.9586765501423181,1.0036725628787813,0.967551320783993,1.0529177627503252,1.0010633811723717,1.0816347688483716,0.8945579479523793,0.9725704761610728,1.0005359458104617,0.9997250624614111,1.0887392780114262,0.9844593041485411
134,70.5,0.9569492050670885,0.88650677824529,1.0454122856849073,1.0033989642149688,0.921095602593906,1.078744062025779,0.9080100495958403,1.0295300130794776,0.8514107978393026,1.0424559193259717,0.9557650392733964,0.8714963469475538,1.0634737654776947,0.9620026360782096
135,71.0,0.9137936971130554,0.9176859250446293,0.90800529839037,0.8896837060749024,0.9681205394578403,1.1191336306937734,1.0140284651407854,1.0117074180950585,0.9430096194499274,1.0276964907341892,1.0143049703397822,0.9193886552605398,1.04718749412411,0.89255289670328
136,71.5,0.9546968279020686,0.9140682497798072,1.0668186067192218,0.939055709608595,0.9217848590733828,1.1370546891344666,1.016901424277555,0.9545930059879026,0.9607262844072737,0.9280727210541936,0.9930255238485123,0.874152405886955,0.9745785969181437,0.974419552414488
137,72.0,0.9052120757456495,0.9178566866717267,0.9208531940213076,0.9040551161228233,0.9131627858719357,1.1716448320172894,0.9761491315538247,0.9951630535697462,0.9317775935117784,1.082892723004743,1.0706132059502038,1.0024048715201979,1.0668772743649595,0.9687705023658336
138,72.5,0.8874845287359374,0.9021615376753273,0.9883955028561199,0.9806435865252504,0.9567323464427598,1.1103211158009823,1.0185304408872673,0.9982229669139238,0.9947748801239371,1.2002589942905486,0.9803476753161157,0.9854350973063931,1.047531812594578,1.0188093779410576
139,73.0,0.9718187297846449,0.8538101807859839,1.0202325873646036,0.90921674278627,0.9610842159276022,1.1106284344802944,0.976884184113712,1.012307082126888,0.9637650587463837,1.0536705595428302,0.9911706504938312,0.9312858650003962,1.0673164483380222,0.9496210842252066
140,73.5,0.8726727415538411,0.899047685223297,0.958374962444427,0.9196703906502532,0.9789307725641313,1.1359667527935118,1.0128403585311132,0.9685279654900842,0.9746410835477964,1.0889998095799054,1.0736164763211002,1.0726768240961502,1.0951309304262447,1.027392340428597
141,74.0,0.9214171225908065,0.9094856508309185,1.0694275522527317,1.0404688447800978,1.032767009761528,1.1485551715162883,1.008882283710357,0.9687709559794343,1.029555980959249,1.06905579155978,0.9297227482659308,1.1003996928145554,1.0045300895740432,1.029918126798632
142,74.5,0.9355078229533986,0.9025236037841841,1.1085998068291385,1.0158749748514915,1.0407986138479663,1.136752114594139,0.9861798965051644,0.9680381545945002,0.9489164300012032,1.0255481490922311,0.8716800180157183,1.023404512061578,1.0963122514262653,1.04633274628228
143,75.0,0.9338337471978538,1.040532125960177,1.0284680051458035,1.0140044222125562,1.0008598505050996,1.0673795955269734,1.016880802181835,0.9993759950534332,0.903265524734089,1.0934088553719326,0.9593168184173283,1.069489591068509,0.9838161393375274,0.9619205111376085
144,75.5,0.973792498091229,0.9771322266999536,1.0770929855663398,0.9223378200265727,0.9815818169523998,1.0389141282958683,1.0452050533718267,0.967248781189156,0.9944122943563549,1.0609003956123837,0.969828793028985,1.0245863054605628,1.0683141130208302,0.9854797489487546
145,76.0,1.0332709513107607,0.8936131712688229,1.1308078328953304,0.9961547718769193,0.999696485067145,1.0761269071678607,1.0196953869234382,0.9516653780586168,0.9844321537988736,1.062032129613247,0.9958699635660767,0.9414450084420551,1.0206687777647419,0.9558159405910487
146,76.5,1.0359209468507282,0.9113490048357719,1.0163165033329544,1.0161917463391792,0.9640187043556077,1.0140217070741135,0.9989444758231707,0.9903659068343781,0.9974818348944415,0.9831122917384496,1.0284859208389456,1.0591945436192318,0.982637673316058,0.997863058065854
147,77.0,0.9833571233093079,1.0148844954182825,1.0147670195313074,1.045484414284767,0.9554735039827899,1.0368860553094108,1.0190539202774855,1.0258254186015694,0.8922285876412456,1.0216162749461002,0.9804898446436999,0.9987103846782368,1.003731502961077,0.9511617162210975
148,77.5,0.877474373584843,1.0277896688328563,1.0112681430798376,1.0395574004889614,0.831393704024718,1.037894064132225,1.0034945325288733,1.0280059574141733,0.9754770324578659,0.9780591349663547,0.9196389233619882,0.9768699035514334,1.0354499509081314,0.8809868730346395
149,78.0,1.0656686426027866,0.994584716885297,0.9595966104144376,1.0138352461555764,0.9789963161536489,1.029018098208042,1.0188070181665632,1.0132789130350117,0.967332762179273,0.9177276448209798,0.9721741562998827,1.0451331899427967,0.9193232278591669,0.9999099061280909
150,78.5,1.0511873090960262,0.9476290189945439,1.0035622170725618,1.0464902720526112,0.9870865266361016,1.0005100153581157,1.0638307453434073,0.9925370920710406,0.9585396799868494,0.923858722882575,1.058860577764479,1.0383338502707158,1.1054317230489714,1.0045445707539906
151,79.0,1.0562201592434735,0.9736988838504798,1.0983580361650118,1.0712558490008934,1.0196269705427552,0.9567979437383948,1.0232397742464991,0.9697973380097744,0.9975485443623622,0.8927322065866689,1.0017370938257597,1.0475783175703708,0.9979654677723806,0.9341901756540338
152,79.5,0.9429654438233893,0.9370972878365541,1.0757270145047866,0.9532593442661141,1.0022539876491905,0.9346912030577155,0.9984634115591479,1.0080753361059847,0.8792240443703557,0.8772558241667578,1.0452189394335458,1.0776678600136487,1.0882957658314352,0.8909295915591302
153,80.0,0.98936244412177,1.1092601848273835,0.9382025467050835,0.9631317411275451,0.9043661214885683,0.9701148225501821,1.0838698858282023,1.0034045077087215,0.9249299398190036,0.9240365378597897,1.0351732197297026,0.9796855240184527,0.9891086348991844,0.8688068635181471
154,80.5,1.0175963300139184,1.1227114687653807,1.051517196405131,1.0261352077572325,0.9422855172333242,0.9460252126620566,0.9997744348096564,0.9970328303402198,0.954815220528924,0.9360854494905687,0.9749231060935227,1.0762051768823004,1.017599453587849,0.8926232974204129
155,81.0,1.0727534382185584,1.0809495191903338,1.0300800603984455,0.9936241373733661,0.9905793268490263,0.961447633743639,0.9904183279445079,0.9636985738816836,0.9804269746768506,0.883578983512558,0.9733846182518833,1.0433992217646735,1.0453563273787043,0.9263329709895416
156,81.5,1.0501870104096986,1.099054603715503,1.0966575490454118,1.0257979798236834,0.9686652339489108,0.8677380145201217,1.0327505170820106,0.9864174747483355,1.000277883190834,0.9030510665122635,1.0195256554278034,1.0909438892920837,1.0189175627073137,0.9385095369962347
157,82.0,1.0250544938995394,0.9892447205124192,1.031682700272837,1.0602920417060766,0.9171350440763446,0.964710266633598,1.021554622200449,0.999886432442335,1.0703185735744738,0.886569670747094,0.9960739873077051,0.9853141937934435,1.030998509702005,0.8659458967963446
158,82.5,0.9791881849381084,1.0035630170044272,1.0330511465550816,1.0048490099683407,0.9160197417493765,0.9306605475194129,0.9525936489921022,1.0472453465394327,0.9912994847668132,0.9010554015657467,1.0265694975889061,1.0824408786512825,1.0077969886516582,0.8784460703273805
159,83.0,0.9876479741404308,1.1213133788531042,1.078045670579375,1.0703635932179476,0.9477739922099316,0.923603140808534,0.9692060975220905,1.0335193780160703,1.0208073158455713,0.922254942523741,1.0172024508113138,0.9336715812320812,1.0849051206647962,0.8579924664213776
160,83.5,1.0602334189641716,1.0861874620617047,1.103700856412993,1.031788233978057,1.0711098314083916,0.8497907962323117,0.9450305858995757,1.0432433286994196,1.039651159967074,0.9344639212745635,1.0598025803023388,0.9802630484844611,1.0211300863669879,0.7904774521186392
161,84.0,0.9854980451469453,0.9570450479937991,1.1192783667095811,1.0003524676275954,1.0256868479616847,0.8923034787137673,0.9342649376678577,1.0572645386878319,1.0706723239236167,0.9781803240235264,0.993253662420437,0.9089327791220971,1.066940651079925,0.8752699465151544
162,84.5,1.0172632205816217,1.0899512825598185,1.022947183991237,1.0481576200969611,1.1102823316359216,0.9557076338922004,0.9806610467095206,1.033690973966968,1.1284748754009322,1.0326597814206202,0.9792550360832135,0.9598590798725294,1.0455684825521678,0.8628528949991899
163,85.0,1.069490194840229,0.8646503416868914,0.9955172829514882,1.0691446635754596,1.03133983186548,0.9982610711769476,0.9937795851844563,1.0119597080440557,1.0588455276250186,1.0421930937965702,1.010422545741587,1.014999249718874,1.033281356152515,0.8785082142560015
164,85.5,1.118020574780648,1.0214796435063396,1.0612204781402528,1.0964307632287693,1.0711962212307176,1.0048395079140784,1.0277372795932422,1.0071816204557673,1.0113540383973612,1.0008261295054723,0.9797445201355374,0.9003792577309994,1.007880069510693,0.8532874882348545
165,86.0,1.0314546311202664,0.9691774686441412,1.023163527843526,1.0753359537132399,1.1562583046503685,0.9849737237179055,1.0267929495962829,0.9700820496815248,1.1105951809903996,1.0635107246711697,1.0482026036500973,0.9897505028259643,1.0183343433018892,0.9332590116097906
166,86.5,1.0073351879564905,0.9255934929365532,1.0169084029523998,1.0379989372395866,1.111280823604646,1.0216423475476726,0.9967811987706974,0.8995162397409548,1.1446291814170644,1.014864725136211,1.0020429123616033,0.920845204792485,1.0564768187318725,0.8629665664675941
167,87.0,1.018938763362742,0.9837257097707341,1.0761762283228546,1.0852069282450345,1.0409832223691056,0.9803732550189558,0.925518807666497,0.8696703456627074,1.0079311665764779,0.9628870335167011,0.980271240754665,0.9663324778212715,1.0180348244741013,0.8830774894027651
168,87.5,1.0254212409067125,1.0018986770021088,1.022502873426312,1.1360665722252838,1.0766243677527318,1.0535597584754264,1.0480124556360715,0.9595918452041606,1.0893033768267086,0.964528609759827,1.0537919634708917,0.9731760758715273,1.0831429693015835,0.8010099465968038
169,88.0,1.0763656369403478,1.043551270049076,1.0581134402250052,1.0184471511026572,1.056974361829054,1.0401862026636384,0.960145818329294,0.9435574394523285,1.1096794667366516,0.9832013872176167,0.9844761610058933,1.006663245961315,0.9591429924997988,0.8486524393205749
170,88.5,0.9307915753836292,0.9878774791983832,1.1308393031306352,1.0188616939830024,0.9904469661885427,0.9773665709282975,0.9531684520850668,0.900141744221701,1.0684311898268937,0.9770931176824869,1.00656866508369,1.133981488176412,1.0485630945191131,0.8043901192594815
171,89.0,1.03890034322978,1.0208134271188753,1.0811949009121509,1.042352511857699,1.1425291998268503,1.0085099085216522,1.004228250916215,0.9522875528360852,0.9782000993421566,0.8836710388588844,1.0239660549195826,1.026686960233384,1.0610566289224639,0.763873338474547
172,89.5,1.0396155813137007,1.0280319751684288,0.9944043601831297,1.0102059616163945,1.1313181606241212,1.044531961393399,1.019557776787705,0.919997737387433,1.0928852092998858,0.8547231607398021,1.0043917279358578,1.0161767922782314,1.0983067359118515,0.9318177511752495
173,90.0,1.037091826382422,1.0325225251803218,0.998811707361464,0.9781879336208198,1.0141286193023797,0.9424336379290033,1.007068584868264,0.9234441005777274,1.1033936759463432,0.9525443329545819,1.0185545061080155,0.9509150835028443,1.1085197084220977,0.9687001175192922
174,90.5,1.0297089053771902,1.0334821586430205,1.0294995720015672,1.018065817111391,1.017865442453848,1.0295680573634534,1.0939371925022428,0.9120265865177938,1.0606748100465608,0.9277306743750275,1.0232218917977098,0.9648329525355942,1.0265488785017214,0.9025592357182964
175,91.0,1.0688962246077773,1.0505412156201543,0.9053962735687341,1.0515936338146878,1.0573467992838232,1.0029669456301,1.044523431260891,0.9623838351888093,1.0167976064156625,1.0914619900044387,1.0051445641157488,0.9706053194356641,1.0202745727047462,1.00460700481639
176,91.5,0.9892118679927292,0.9129989107273275,0.9721497765302952,1.0490196037960415,1.0320236631512365,1.0225607514644426,0.9398746854008847,0.9702323002766605,1.1631775796770347,0.9566725474721429,1.0519263251365303,0.9920348637224815,1.0521863807886587,0.8309142510581791
177,92.0,1.0004325955902642,1.107775936204504,0.9754510869782543,1.0280653512652105,1.0482145971616907,1.0267045575761833,0.9698630043048967,0.9060687616342323,1.1652825651533754,0.8560787367642492,1.0215903016185561,0.9793558813664444,1.1019828663028741,0.9158617796923351
178,92.5,1.0135247960524536,1.133240902937262,0.9642067793768797,1.1043241596924174,0.8779113758831967,0.9786186199275866,0.9585684559440173,0.9460128013342325,1.1413451806344221,0.8261714456852103,1.0228771666472167,0.9209945266916566,1.0438810398503147,0.89018047448022
179,93.0,0.9863309735926981,1.1264408760317532,0.9491515972573167,1.0714576171017296,0.9212522009675963,1.0187094085081771,0.9115176182500302,0.9475264460842212,1.129120143607022,0.9712496443729275,1.0533988893552608,0.9623660224991989,1.1088344184484198,0.9248464603644894
180,93.5,1.065674555295648,1.0728689567779341,0.9404922717484564,1.0385073917615062,0.9356499341188751,0.9750557163269546,1.0460453785232442,0.9330976611228505,1.1385086956554238,0.9291075878260443,1.013950618230037,0.964515010854711,1.1329080978810766,0.9064130459162735
181,94.0,1.056419099671072,1.0378477746007464,0.9418267459689643,1.0302472534098652,0.9041225502267121,0.983068834089779,1.0207409930103841,0.8751319933376616,1.0752441893520266,1.0231615529966285,0.9728148972799621,0.9953081836560224,1.0628144809069664,0.8881757945631996
182,94.5,1.0432777162012572,1.0604719616987646,0.9790934062688805,0.9830744275911311,1.0235889092129065,0.9748429682784532,1.0265588980104254,1.0508647775075237,1.1013520100129979,0.8313659654048982,0.9798256922914798,0.929517137510926,1.0377342987019071,0.8502755673123387
183,95.0,1.0741435850422523,1.1404491155730012,1.0131576786956902,0.9931104263568383,1.0033665832003573,0.998950453252819,1.0273220849134077,1.0865640827320104,1.1285591440434979,0.8979963502230507,0.9533716896737909,0.9530203356246546,1.0257978943209387,0.9317084589850827
184,95.5,1.0016990991061467,1.0740574015024795,1.0102091156008932,1.0615764676000612,1.0363015742823536,0.8687756981576505,0.9513285536555934,1.0345170499377505,1.188374496683083,1.006295990441463,1.043151747032452,0.9569825718838202,1.0731723453922821,0.8589365973163642
185,96.0,0.9995226324840585,1.110671065797968,0.9328234004826316,1.0191689148758478,1.0344872874044067,0.8716979869221894,0.9623901681784323,1.0777756102027316,1.0953321204577666,1.048866414413827,1.0779465546650093,0.973682495407617,1.107952685563844,0.8891712836249175
186,96.5,0.9928154202259776,1.0910311977982434,0.9831512393882319,1.079990145927261,1.034884795763134,0.8767432273910745,0.9084521120903348,1.0697328738845049,1.0832527522749071,1.0202344833520427,0.9656487952800421,0.9132045289297078,1.0433362981847503,0.8613013179484252
187,97.0,1.0014730359647026,1.0542823514284743,1.0083508356740623,0.9790420712933063,1.0112937754037223,0.9026568236260291,0.9716926026486202,1.0799606794659542,1.1362319311855753,0.9843287598197935,0.980822434282336,0.901988102772327,1.0751688159868378,0.8698174305253964
188,97.5,1.0374564518076685,1.021059733648844,0.9975003733636499,0.9702976925574258,0.8802147782123916,0.9096688289824296,0.9749305414526357,1.0564923799232775,1.1261442447760233,0.9442872788938008,0.9645331798050852,0.9484464865060314,1.0399605087574613,0.8786938655151351
189,98.0,1.01681849724245,0.9734944071466292,0.9573084708803684,0.9726842663748655,0.939179929215555,0.9310228124536514,1.0041816076151133,1.0665436386816585,1.1276560114971863,0.9757080721457954,1.0034855882998295,0.9931711309947462,1.1675756692443575,0.9079223812146159
190,98.5,1.0852248618184417,1.0140509028753975,0.9369801469136421,1.0253440907130633,0.9229234359941666,0.9509697486636323,0.9995972483367003,1.0706153070446947,1.1561031427831223,0.8696782643230438,1.0295311664273947,0.913055206271941,1.1084480462275947,0.9272628672182682
191,99.0,0.9958360468807592,1.0470810705029236,0.8942889346330836,0.9395573572623585,0.9906346960666688,0.9567563340438178,0.8973605356330105,1.07601814738215,1.1452979968641674,0.9579975798602895,0.987140247480937,0.9305931022260844,1.0717041366291868,0.8808017173095506
192,99.5,1.0166871668775737,1.0459889806442155,0.9281508140326972,0.9745219231281805,1.1702317195477252,0.9460950134488272,0.9333952603724114,0.9858717611788609,1.1629177598268803,0.9879941298704545,1.048918544418112,0.9691217211291937,1.0773180174979546,0.8350185125628184
193,100.0,1.044710493181876,1.0007034490077709,1.0463657904403656,0.9743381931113269,1.0552245854561697,0.9252729646972971,0.9403400372853333,1.0162237241773926,1.1771507518251247,1.0055757526479676,0.9916811772017257,0.9914552026202545,1.1494224676302436,0.8600623562926281
194,100.5,0.9808579652365536,1.0768127687218114,1.0038387780585345,1.0309435653975618,1.0470637264386824,0.9175974454721484,0.9268634241110602,0.9546070799301962,1.1625987984550856,0.9587884026420846,1.0122720728531467,0.9215939646916079,1.1763981702506168,0.8210498680702202
195,101.0,1.000396871396815,1.0574989311066605,0.9680621316926122,0.9052164849028976,0.9676294254699997,0.9302821246301519,0.9287551210114211,0.9369905413383179,1.1181009253362812,0.9096705347704954,1.0173671716904757,0.9170040037297623,1.078164146899149,0.8362876389882435
196,101.5,0.9994254101510125,1.0893517789912863,1.0376857471103573,0.9584580062106485,0.9829675993081806,0.9337250194689344,1.0216827991344208,0.9667739000912315,1.0814041058374038,0.9945348387717984,0.9787426110134021,0.8869618416668137,1.1449199576876692,0.8971055709707783
197,102.0,1.021804395482431,1.0806039037842428,0.956900487772258,0.9661940087201438,1.0206914466550023,0.9109795667296228,0.9966183393347837,0.944818836438329,1.0897986590251192,0.9285746648958071,1.0321018496002894,0.9097762725176041,1.1115187095849957,0.8906595295676556
198,102.5,1.0323276552770368,1.0081366505513476,0.9567730102918337,0.9933689212455815,1.0170175687965415,0.8735206502129738,0.9453135874502935,0.9216276084868831,1.2134359995898958,0.992341964030567,0.966756260058473,0.8605892428694447,1.1557555206948098,0.8702272747939848
199,103.0,0.9865597880670087,1.0864005800139018,0.9758899748944377,1.052003616936241,0.9602536495753383,0.9677282195692113,1.065878881353312,1.043053417286777,1.1968586429722086,0.9362587206920278,1.0200315303755916,0.8687177225603876,1.0787044835452784,0.8778092932509651
200,103.5,0.9301117397437565,0.9709200942477121,0.9605316240676693,1.03406467357481,0.9918325072779858,0.971193085596405,0.9254411112048082,0.9732742030320548,1.1937830600283144,0.9045958702248194,0.9992437975157611,0.8461640795044042,1.1424383574778154,0.927061371627433
201,104.0,0.9388811947681596,1.0725784281820498,0.962345416814907,1.0874683112181014,1.070035697033584,0.9764542973142029,0.9940128137900147,0.9992878300672986,1.156930176307017,0.9964625437785867,1.0384802332594054,0.8869396076478712,1.103860187368098,0.9318396191458428
202,104.5,0.8385930413564889,1.0623042737883162,0.9984760755213982,1.0279439307086007,0.9737457115588419,0.9707390396758369,1.0219671554280343,1.0118546095242458,1.192831476966406,0.8276003030953857,1.038567143737584,0.8140595925719618,1.2446732957687137,0.9451971209831542
203,105.0,0.9041447732966404,1.0570224032189812,0.977367802353916,1.023406742124864,0.8981645850620552,1.0142056297660542,0.9231658152109948,0.99850415432068,1.1466260653507325,0.9011923861264058,0.9890659510366074,0.8363275805645993,1.126336913895651,0.8743982834796241
204,105.5,0.9780867938378675,1.062578876916976,1.007795874691784,1.0110954260112073,0.983158690413954,0.9490606614773657,1.0291543629503166,0.9543134013017709,1.2204487043303167,0.9388858244939348,1.002105771074372,0.930745289471672,1.1760052689942024,0.9005969859897802
205,106.0,0.9453786883759587,1.1263064841839208,0.9805676324116044,1.015088636740672,1.0732028287989468,0.893581763728528,0.9966926383529113,1.0544057780072826,1.1679945930239102,0.9920910751504021,0.9891855427487692,0.9980088346903874,1.2103114244074171,0.893377127472227
206,106.5,1.0707893391363033,1.1047070989755732,0.978763499602102,1.0550569604229199,0.9246563002114505,0.9623344324893912,1.0018002936964803,1.0002719558273427,1.2125870145889561,0.9277483000761771,0.975312468484567,1.0109444396566634,1.1076333612587372,0.8939771538614573
207,107.0,0.9786074971774176,1.100358522730234,0.9978697108356157,1.0394157086585833,0.8787007284231226,0.9903672147663858,1.0556668116076728,1.0398905168519303,1.1375405142373265,0.9343772303275779,1.0297160740310052,1.0498812748034934,1.1398104429910199,0.9089821910320119
208,107.5,0.9443974349011055,1.062969248046685,1.0173730538994603,1.1250662117225267,0.9440415496948101,1.0421452902370467,1.0034748329452214,1.0501859321871105,1.1736566724269588,0.9725022981407175,0.9668480280985223,0.8863884699918663,1.1827583604338663,0.8648960619716889
