,Time (min),nonCore12AvgTot62,nonCore34AvgTot62,nonCore12AvgTot62.1,nonCore34AvgTot62.1,nonCore12AvgTot62.2,nonCore34AvgTot62.2,nonCore12AvgTot62.3,nonCore34AvgTot62.3,nonCore12AvgTot62.4,nonCore34AvgTot62.4,nonCore12AvgTot62.5,nonCore34AvgTot62.5,nonCore12AvgTot62.6,nonCore12AvgTot62.7,nonCore34AvgTot62.6,nonCore12AvgTot62.8,nonCore34AvgTot62.7,nonCore12AvgTot62.9,nonCore12AvgTot62.10,nonCore34AvgTot62.8,nonCore12AvgTot62.11,nonCore34AvgTot62.9
66,36.5,0.7160372844027997,1.167203140529769,0.978387306304607,0.7384785270216238,1.009383357252781,0.837425384394478,0.963580449334829,0.9577127545518952,0.8466241699809626,0.8292940146236643,0.7330063649133586,0.9597434556238207,0.8300073212416016,1.1513378378840877,0.9178457769213548,1.0189305726786728,0.9537731687642016,0.9456649892287675,0.8613996696543743,1.0618738677357478,1.1097550625073311,0.8574848816462904
67,37.0,0.7834442153903659,1.127972850013615,1.0279687295294562,0.8116214258535162,1.1215676281842843,0.8972867627910149,0.8681110136784818,0.9071789512384223,0.8762423319327763,0.6883941011166852,0.7566953089787953,0.8770672291427094,0.7924838579728054,1.1243386770843564,0.8703748081845764,1.070008596905706,1.0040260532857808,0.8842989178832683,0.9259851889405268,1.1042201147790882,1.0150762066489414,0.9060001132105072
68,37.5,0.7969574772048467,1.0051122409445203,0.9763315345062236,0.8228460884941728,0.8164829130878621,0.8709778549149856,0.9892873034094196,0.9220104072895702,0.8422308261996814,1.0302087449215727,0.7080088476575669,0.9633470067232502,0.7478236019724667,1.1208271941766896,0.831364442001881,1.004818233213299,0.967268047634318,0.9077155952433211,0.9862567752569887,1.0257454779405744,0.9368942026696404,0.8414680085044913
69,38.0,0.7021576533808402,1.1428859656141923,0.8924302341864367,0.7583263754693488,0.969385449472604,1.10163714428162,0.8517487737265506,0.8777483215880009,0.9508677244917196,0.7471713326838363,0.7088026162884564,0.9773169703159267,0.8432584471906817,0.9777412636568201,0.9127436016049392,1.097714421257761,0.8542088193974413,0.9087607460698277,1.073913505504491,1.0560448177364896,0.9925835289979874,0.8959469541953684
70,38.5,0.7579132952251936,0.9228734977920494,1.14435183451034,0.8562816906859384,0.9904334865054912,1.0992343090890089,0.8314473209140422,0.6845377431266333,0.9258580326346115,0.7665182746579756,0.747930384848162,1.0290622577710602,0.7981275560296668,1.1344565764358343,0.8748676430604119,1.023177431301229,0.888378481615644,0.918670086416804,0.9720140668603491,1.0035792643534975,1.1441093037503822,0.9178592173835786
71,39.0,0.7548274924054116,0.9854832464822846,1.070387084641246,0.7763191938802141,0.8146560065132924,1.090807977351695,0.8988537641569423,0.9614803780213437,0.9213204958393025,0.8178568008465471,0.6394007168131045,1.0475191513222821,0.8875917153741242,1.0227578903777614,0.8256121486174423,1.142561389540101,0.8932514495291407,0.8969612984426321,0.8112077162320642,0.9270571200583221,1.1698064376185622,0.9736629205326253
72,39.5,0.7844178629122431,1.0292284594209935,1.123453039568391,0.8320990219038421,1.0729371551294582,1.0355827687357946,0.8458403509427771,0.9784261858752674,0.8808788758197027,0.8082871593333829,0.7978322682381773,0.954997847483802,0.8255268455436633,1.0427130294086862,0.8888361673720611,1.1474363187150523,0.9297247755276505,0.966924628441854,0.8944471612373127,1.0972062242300071,1.111044802198185,0.8121304064443142
73,40.0,0.7680479279155478,1.1052229504242501,1.08768741769682,0.9145077017382391,0.9186852405579289,1.1257816533164726,0.9492660551222267,1.011744998764751,0.901693088201351,0.7700633659863755,0.7104166744965295,1.0494333672168008,0.9754733137794057,1.1554319280015777,0.8974757957436825,1.06630518317137,0.8863790584185548,0.9112845917823914,0.9430835764138796,0.953425310006511,1.0597422976968056,0.9615833068040875
74,40.5,0.7835912411227366,1.0270019166539932,1.0420166074798018,0.814696710477805,0.9444105103400822,1.065593420686862,0.905913712983008,0.9505343053533802,0.9086054860166151,0.7727039545370784,0.7382287763315717,0.9718456473858346,1.0172712137658981,1.109410104399959,0.7989690775476631,1.0376555496880753,0.9650590977201806,0.8011712495257839,0.967465900955535,0.9717867605690125,1.0740023343373906,1.03710458730936
75,41.0,0.7779011332166256,1.2298510463109207,1.151675634443494,1.012608796756313,0.9799641907437746,0.9557030976212573,0.7607397072649341,0.9855747973518381,0.8846712843194612,0.7641000401093142,0.6493085314049623,1.0555542827052127,1.0260438243801624,1.1432311690135792,0.8085113447198813,1.0287555769261045,0.9809313657209879,1.0269266694098973,0.9544181199783095,0.9814298990620601,1.028303292607978,0.9244158581271967
76,41.5,0.691234849732789,1.1506754479151575,1.074301249161962,0.8025189471686912,0.9625784637123882,0.9292988697476493,0.9365858897218128,0.9674282970083139,0.8457796917663425,0.7450490875270604,0.7421826190422098,1.072473793173406,1.016608477343371,1.1537133409044877,0.8897462348510362,1.190110360966648,1.0714556473900072,0.9563744589279582,0.9924187321724607,1.0710824827170604,1.0969280148411933,0.9709622407711773
77,42.0,0.849781994202326,1.1533225993153706,1.1416733965811465,0.763393505113548,0.9969220258986708,0.8973104380198496,0.9249456861402171,0.9671079788851296,0.9367306461630285,0.6521325494696352,0.7024229965095545,1.0254898094260254,0.9361525496875391,1.1181654953646032,0.9289052274883728,1.1029833677008332,1.0740856613172742,0.823361496034495,0.9671296033314145,1.0074474233073754,1.0603190769460025,0.941261103506072
78,42.5,0.8294061025540989,0.8639286028282708,1.1762352887576162,0.7861485310515678,0.9633780987989229,0.9411273877224594,1.0333474448887912,1.0110087513389425,0.8913459717690141,0.7125763762394294,0.7735151233312678,1.0578392415199889,0.9466208493511177,1.0879964483346147,0.9577957419851696,1.0244431364036362,1.067656283176707,0.9510422535759088,1.0292169699302394,1.21490225630316,0.9843297947390391,0.9860738611531552
79,43.0,0.7422100276294766,1.1753494674904847,1.0625733986575132,0.9042456298453023,0.9979969128701263,1.1387347982774954,1.1554805719194778,0.8318042350962247,0.9682205640799795,0.71886004376792,0.7491297261219496,1.0778288939066474,0.7797855202360696,1.10503239996586,0.943069819150751,1.1110009051586875,0.9904963126562653,0.9338795883865282,1.0133947355068422,1.0989635224658536,0.952307347505451,0.9070174488704182
80,43.5,0.8432737728507703,1.1980294804906815,1.107833819506252,0.8778977908271772,0.9911032479980284,1.0541982212681087,1.130408600150965,0.9774070223473624,0.9531030761625969,0.7537035548208927,0.77036986960526,1.090220610723567,0.845644872953569,1.1167692690071678,0.8981299209450514,0.9512526492865989,0.9820970306211048,1.0490008431373148,0.9028870785671532,1.037798208398127,0.9830300168967311,0.8852488151692
81,44.0,0.8301625262589838,0.9851775662753192,1.0238479876331448,0.9781310177006418,1.0372936418594332,1.0859498955194946,1.2471769051628676,1.0360242164340057,0.9218834185937501,0.8285425435250775,0.6834463205214716,1.020929943565071,0.7999840658606073,1.3368443066374245,1.0465982173145945,1.1158894724125166,0.9605666201591593,1.0588483283106127,0.9351954076792554,0.9598017474979806,1.056492909691518,0.9677417682384839
82,44.5,0.8898573452072391,0.8764585206546822,1.1369264828819419,0.9481318644864936,1.0372103036081355,1.011146726510786,1.1785607263535185,0.9878595426669586,0.9691638318505805,0.7244582275227386,0.8002430167653269,1.0227913791995942,0.778537322999945,1.2499706250710472,1.0238583189642996,0.9811472992605912,0.9960084612324156,1.0096679362967702,1.0373257878536395,1.0466512428622465,1.1109795211199072,0.9062501364167298
83,45.0,0.8558430239816205,0.9640839502857808,1.0059184478265502,0.9934948626007227,1.0987027325245942,1.1335888998475225,1.0492932054312434,0.9385705709309031,0.9326635868255598,0.7916079041867377,0.6929513294843422,0.9862290622587271,0.9453950360087369,1.1927377143540046,0.947557758799489,1.0484386177613108,1.0402609460530325,1.0614227085976036,0.9118116945631995,1.2458282666708396,1.09471433009142,0.9005464725077826
84,45.5,0.8102415283767925,1.1808862642285562,1.0647651590843548,0.9559177703469609,1.051470319078817,1.0489301003857467,1.1064936104430967,1.0104201108527884,0.9475099809966294,0.742379010826109,0.7217551604045601,1.062310733983845,0.8410858517367436,1.285191138912485,0.9436177662051655,1.0450297265342183,0.9669880776754655,0.9752641552474989,0.9821664490908907,1.1692965238127218,1.1053587530143023,0.9474469511708391
85,46.0,0.8755393977605402,1.3402075443942885,1.082038827765868,1.1055772669105393,1.1637221528775197,1.152647212963341,1.1555081114641745,1.0686405628706142,0.9272324621787204,0.7466005299621572,0.6552816346655813,1.0303055798462433,0.988057584561394,1.2135620861038492,1.028072738916512,1.0600114518721577,1.0579480923004194,1.074142105003124,0.9172742955493238,1.2229661440503994,1.0205451293459504,0.8248572989226943
86,46.5,0.9247686448609325,1.0657980003066154,1.0242847482827488,1.0695007127002454,1.0830962330376173,1.0564314377083175,1.1401107025729682,0.9916792754461103,1.0027052266562193,0.7753842248825571,0.7017896250527836,1.0266305168550574,0.8339088840403498,1.1340591747745388,0.9613569302217857,1.0800092847056313,1.0330910401168076,0.9702037881065306,0.9181307553436907,1.199911461334735,1.006289043910121,0.8949858171648051
87,47.0,0.8713439285545076,1.0441639437802681,1.070991682153776,1.0191655994392512,1.057289699183582,1.1197862241728092,1.0944611649399545,1.091007825569179,1.0200151600588718,0.7408571502621996,0.73404052103404,1.0850148307598968,0.8820885488191391,1.0856292408681558,1.052597993611355,1.0725511175875875,1.0994212923271178,0.973775515089434,0.9551378878145111,1.1547631558781777,0.9903973970470783,0.9118514922828042
88,47.5,0.9952704450139217,0.9311165900994022,1.0485556357698,1.0688561475461107,1.0578987578538244,1.1097478907149454,1.1727883682966789,0.933567860615339,0.9650028289896909,0.7823902883278608,0.685383671087495,1.0179103394516256,0.8258324001668679,1.0435905003452304,1.042388175514529,0.9214220287246473,1.0360619603517993,1.078388019772777,1.0409417447935276,1.0718039190226503,1.027987438330117,1.0148102247490633
89,48.0,0.9161799748450177,0.9818863550021605,1.0567381216201253,1.070331647173273,1.112869780321136,1.250996528531069,1.074003962777856,1.0508230118244486,1.0697901306321256,0.7800792543008674,0.654168216023874,1.0245901862491291,0.8671701945618743,1.031889976040709,1.0953449828737043,0.992279487139902,1.0099077008361295,1.0838868614153438,0.9233429959836039,1.0849786470917226,0.9957384886302887,0.8376948897413533
90,48.5,0.9626625590588752,0.890994952153982,0.9979264113345865,1.0823829394296778,0.9786678876126793,1.130307120701016,0.9064250782896907,0.9720495800102162,1.0324797068088372,0.887363942984035,0.7172872463982074,1.0480999540678724,0.8888818336187272,0.9741199247543523,0.9706218169027736,1.0815684741522837,1.1131063371274774,1.0249855008422066,1.0377860433225035,0.9978672021516506,1.049606455896581,0.9703196369904635
91,49.0,0.9941293926581831,0.9477907566373754,1.0350713901560464,0.9661267256420878,1.0681963096484206,1.1087692227156443,1.0770431148034045,0.9696870177119324,1.0170522788408034,0.7521475147923556,0.6845159213062929,0.9597713666711556,0.8031268067894782,1.0074235864485552,1.0985033883326432,1.0304871025182878,1.112055441712375,1.07886089908277,0.926621543687029,1.0109363054633813,0.9985806063352362,1.0106806587049975
92,49.5,0.9494037873904312,0.8855159030834833,1.1069271690809965,0.9318709194455895,1.0957126981393253,1.117895553091919,1.0589731089756458,0.9283789339779255,1.0113844517610013,0.8584395731787646,0.6184483326191147,1.0251609661245005,0.8053491893825933,0.998838110527981,0.9525725588043779,1.119505760680954,1.0412894858266695,1.126748364860979,0.9112327617747051,0.9909787430535788,0.9575985437925673,0.9497519459392172
93,50.0,0.9026487542580424,0.8344748387125445,1.1260963334427505,1.0174806362024558,1.0494763621086751,1.1469298575960103,0.970712243932412,1.116666864657567,1.0447469084701344,0.8342132104683883,0.6770419576036409,1.0309277377478885,0.8824632421443733,0.9890433971736026,1.0094903270063322,1.0908653329061087,1.0959681362330522,1.0929934826676067,0.9652836736491236,0.9357140777395697,0.9910328690364993,1.0712072928806289
94,50.5,0.9361122124669833,0.9015604712533594,1.0140683797103425,0.9582204791877724,1.1154049583486216,1.1433801057640824,0.9538681907658877,1.0082187867823573,1.0785209953086885,0.8803266327286913,0.7001944443151116,0.9905620812267137,0.7991863300461638,1.057427148040589,0.9664346377177734,1.0630040117892994,1.0245028978197166,0.9886729308928326,0.9220589093083841,1.019587679118099,1.0894211600888237,1.0618678803312809
95,51.0,0.9852845565538725,0.9987196764980916,1.022977880460842,0.9356946080160382,1.0159491803221972,1.0983348451555435,0.9348705665524223,1.0109218178523107,1.121064668670154,0.828671459514254,0.6913843223441218,1.0551301954419536,0.7870332373466732,1.0074582847508882,0.9758300581328241,1.0871506830873887,1.0798991353437721,0.9001893649035402,0.8927155838194644,1.0103866567477826,1.0142003842937124,1.0143826001090757
96,51.5,1.0225335578863142,1.0234952753203093,1.1043103981194842,1.0150418050547303,1.0541747124769545,1.1800049362368998,0.9331441396185323,0.9053710913636768,1.1477371120314197,0.8743578949406473,0.7077413467350633,1.0046375671481733,0.7212116199511959,1.015583087180808,0.9062437628483202,1.0275422449624854,1.091687151443462,0.864310818434095,0.8983613792686873,1.137142088744942,0.9548560707524917,1.032708043736363
97,52.0,1.0038830880283593,1.0130310517590317,1.1215628580796346,0.9592710277469871,0.9813606707280231,1.0428500455515228,0.8930708528839567,0.8104380285822521,1.1529748485974318,0.8233382874094058,0.7860344312811236,1.027089761109971,0.8423362917019512,1.0411951801654717,0.8439465720934646,1.0136475242103535,0.9588152360369242,0.8654822123024002,0.9861607263780718,1.0784994134930563,1.097710988189342,1.2061104952691406
98,52.5,0.9441835864765701,1.0651337349862802,1.109055729348585,0.9480826938381656,0.9400538029689472,0.9877423846995039,1.0576264404860491,0.9487428450924528,1.1133827738666524,0.7935124739072345,0.7218566749801192,1.0790754228996495,0.782018506629904,0.9743258155212362,0.9333149100424529,1.0352099468152605,1.0947148808179537,0.9283896560800895,1.0967159743627073,1.1001344766212853,1.1193919765551414,1.070952845662756
99,53.0,0.9593962286493092,1.0605706234694396,1.03407256957116,1.0202229769098312,0.8102742522546867,1.107028544912855,1.0158172607903149,0.8552281493017302,1.2165948827001245,0.748608316149905,0.7084382917215079,1.134978778052504,0.844044443771385,0.9323349362260649,1.0104392306672298,1.0226800096699047,0.9995626533622188,1.0706890972861438,0.9825972268106049,0.9876188988930757,1.0967226488538928,1.0844636415967297
100,53.5,1.0253195088540141,0.9146361323250509,0.9578167712178342,1.055862203645629,1.0713274262112584,1.1633522671516807,1.0280495078145977,0.8158992173256772,1.1898064699898272,0.7408471095374245,0.7636826619738217,1.0507862774866579,0.835412285896329,0.9847037356748779,1.1662366300174072,1.0376355997059754,1.0616507068984042,1.1404492761890312,1.1261064208966216,1.0914656969823149,1.0286158942061725,1.070080382712833
101,54.0,1.0260592331969103,1.0307569636106055,0.8510922469853598,1.0202551681718077,1.0230369986647962,1.0608690399979275,1.0013679425758093,0.9429804499054022,1.0855021058392582,0.7259134971331984,0.7879899090009139,1.1209013759047832,0.7876987350544085,1.0831370977653907,1.0698101738209091,1.073374583581497,1.0194841319908077,1.0424756680756204,1.0879868028558835,1.0200125180450763,1.0865792606418656,1.0573306689637947
102,54.5,0.9356719989931406,0.9704908944605343,0.8355876357184778,0.982151433524501,0.9397402610302288,0.9398445053269012,0.9096756406013249,0.9300870855974315,1.1533315516550477,0.795755648909243,0.6507424798125386,1.086215062079643,0.806846608123556,1.0127210523953718,1.1109384446566535,0.9421381442725052,0.9710125925792594,1.076035848298824,1.1216025198556965,1.0312818438427207,1.0917948429118884,1.0902798097729447
103,55.0,0.9972496905480385,0.8328331192449618,0.8414783249851036,1.0011698728406884,1.0586215858432235,1.0978358162418578,0.940351207051898,0.8687762880755077,1.0423297289522526,0.7533784137660497,0.7380653972878762,1.0802654684954767,0.89893243291407,0.9495198366483052,1.1036586123766674,1.0549390003910466,0.9792866111319778,1.019351729836909,1.0468441672754856,1.0760630035673637,1.119077738821864,1.102651261573994
104,55.5,0.9203551205755744,0.9224686667571158,0.8848468013433366,1.0325232656891186,1.0729760598738018,1.1009792388340254,1.046615742537145,0.8571124554242318,1.032617228663272,0.8990619312809957,0.697556737534682,0.988166762906312,0.8772474504604512,0.882921298804976,1.0866987214273247,1.1014277038873148,1.0218064599950722,1.008770945591791,1.1072267607499195,1.04809701830439,1.1160324092550884,1.113460393096308
105,56.0,0.9534235122091461,0.8558818680785916,0.8379474171989927,0.9895909018275715,0.9331403778684307,1.0465715902870758,1.083149165626411,0.8954200128244548,1.0301710418666232,0.703334711255549,0.7379840322492656,1.0745216044966135,0.8767448457872221,0.947328824278317,1.095031732242837,1.0624211240570387,0.9578894037116973,1.0346281405698248,0.957377723387669,1.0281589790295438,1.2073588291307316,1.1145583360414486
106,56.5,0.9853300414574311,0.8525314457612587,0.9017339380932604,1.014317600868346,0.8567523819844083,1.0093020220216822,0.9604542471777143,0.8411711730948412,1.013085092879416,0.8752335657945948,0.8015200969909492,0.9834220176911943,0.9022063476446068,0.8437185828349898,1.1498828206219087,1.068692045077291,1.0130777721302124,1.0688471060635323,1.0605926522446592,0.9881406049549176,1.0956639374080186,1.0868983070484306
107,57.0,1.029276435811365,0.8522286655554104,0.8433705806486602,0.893479225826528,0.953074614868044,0.9869004044989114,0.9380109311408188,0.9495010856589691,1.0616685957001701,0.8321650808423436,0.8498675064654915,1.0039733033283693,0.8855247763573281,0.7021687666326331,1.0314357606486921,1.0610303116783115,0.9962341922405323,0.8844397246595386,1.2200107584555997,1.0078468114523065,1.0166194349398465,1.0363018343125323
108,57.5,0.8866468174285556,0.9471788300458841,0.7488695928184064,1.0227563769813435,0.8756869452181466,1.0339724318844397,1.012930303853214,0.8443525190813181,1.0898132908325384,0.8364369617910314,0.7587324906661226,1.0419204761373946,0.8844332120737861,0.9275925739941213,1.219712938165479,1.0892067917867652,0.9480449950162942,1.051463782778842,1.1868161527784382,1.02803210802011,1.0222733164735036,0.9576944836389212
109,58.0,0.9047197947530645,0.9546989127675173,0.8238154351743692,0.9116527746693633,0.843256674489952,1.0487141834359162,0.9324497320932891,0.9395113466864843,1.0126000560774757,0.8334244865981113,0.8904974858021059,1.0666856666178173,0.9431048317677745,1.0091741791219526,1.138913493624449,1.0288791482623028,0.953991754357496,0.9430154080829127,1.0398929380956832,1.1434524523128717,0.9783662390076828,0.9785968673457172
110,58.5,0.961883825586286,0.9845733611211512,0.8250962043532744,0.8926232592853098,0.8656154458999534,1.0201984440141574,1.0244630448069723,0.9478432959922983,1.0023769362187012,0.8924611069909684,0.8133381100553339,1.0847573781520665,0.99828231054095,0.9991510185785233,1.0667275255557356,1.0481857786349458,1.0012401331281626,1.0084736514364154,1.150661076625853,1.0587791651723737,1.0386236578202312,0.9996914514179162
111,59.0,0.9668528342817948,0.9781969379730949,0.8618219808127985,0.9393444769281492,0.9282334777574308,1.011423078813023,0.9177018115025796,1.0394427971393552,1.0827246931471437,0.9034568154272853,0.778855831345537,1.0129706816699893,1.018697372138735,1.0312562842985042,1.127028849056639,0.9999458556807902,1.0453158942365455,0.9629397783327903,1.0999489231920305,1.0481557292052741,0.8948388852598044,1.0341070110976625
112,59.5,0.9542454831520614,0.8832100249708841,0.8456741020423502,1.022379262293541,0.8840753500051823,1.025989704657756,1.039259183642036,1.0503187746625842,1.04851418122391,1.0405584600188342,0.829784399391132,1.0535650724775232,1.0951078822629823,1.0278150458758961,1.1606918537405604,1.050126723630503,1.005449368912973,0.9387968012158506,1.0807619302226015,1.0054660118271852,0.9582873173276754,1.0750408265959126
113,60.0,0.8549378523298525,1.125866646997848,0.910715944000435,1.0366042523423171,1.0088067938808951,1.0514884007200485,0.9393578436712342,0.9569227031369764,1.0248827748356197,1.0546391827541304,0.9252645685618693,0.9808305136169743,1.0086188288808486,1.0172182869806305,0.9639084066930187,0.9299854060079121,1.0478523507839743,0.9714697532222629,0.9723275364203499,0.9117839347141817,0.9748792183006421,1.0443218736121704
114,60.5,0.9467870634238738,0.9339502208036227,0.8256345970395768,1.0091419759935714,1.0614873331229164,1.0405496535203056,0.9312626727808759,1.0411604232488527,1.0176559698291585,0.9455392210115812,0.7634154675571657,1.1588651656839613,1.0669114632760612,0.8632484563279076,1.0095994712365317,1.0564806171774994,1.1058660064130996,1.0133763575764048,0.9510785182289568,0.9966603558790542,0.8668094089902955,1.0715644519567187
115,61.0,0.9942548632715436,0.8247162119163423,0.8497172252356462,0.9821269858732633,0.9330446072703459,1.0425011565307938,0.8790200861154435,1.0392270324961805,0.9166664515522494,0.8852156135705258,0.9214965348724882,1.0671631213969197,1.0383527668293304,0.9008919988273839,1.0409517919282663,0.9617991232639423,1.0198324823244485,1.0086924718584283,1.0669712771364777,0.8798256329619522,0.8883922194841991,1.0447553888919676
116,61.5,0.876734305844546,0.8262618750501227,0.8785817194215378,1.0521130996820174,0.9321470297366351,1.0465928820672077,1.0733737702909578,0.92542611358988,0.9891070202160617,1.0086032609073798,0.8898520051610038,1.0523317715565572,1.0504024503599858,1.0864949266762733,1.0182224357396705,1.0070186573104027,1.0837427546513445,0.8902761624491208,0.92286408928927,1.0166353936455395,0.8893649266338326,1.1344867978224107
117,62.0,0.9251979690986579,0.846934078564939,0.8379623617517139,1.0286805136282304,0.8603607883079794,1.1001857331129274,1.0017216258532473,1.0222827252436932,0.9148256635357076,1.0293649959075328,0.9792467252969764,1.0825404360733284,1.0353125942656758,1.0873268636612614,1.0264894939827924,0.9809079508743022,0.9642597426825744,0.9478298099966521,1.0987618546167053,1.0010975564809492,0.866371231531353,0.9585747083789761
118,62.5,0.8883493363355844,0.8161694489878909,0.7827061750426841,1.0517790340258437,0.8313624088271993,1.0603893051478595,1.0488381018507025,1.0222578001249543,0.8771300981547553,1.0715163168843127,0.8065127136611887,1.1200405101224398,1.0914966903492564,1.1041604956612974,1.0040465575429287,0.9448572431223601,1.1436974487735645,0.8652597363120643,0.9983721331120173,1.0299022577828105,0.9033094607054779,0.9470315023707769
119,63.0,0.96588777053706,0.8256113057504901,0.8338450229136356,0.9994707496233703,0.9674573349296832,1.1011383256341063,1.0417324932502707,1.0273319930290334,0.9707709696258764,1.0978092388906555,0.8926035424592228,1.0138583150588956,1.096505400008847,1.0116112197764382,1.0810820327699495,1.0339503140045496,1.0290554736180806,0.960435729771427,1.1231774886531798,0.9625958892905483,0.820279363968011,0.9813177844661488
120,63.5,0.9428967784124451,0.8564219857114405,0.7684205875380604,1.0680316923964928,0.9232774715435916,1.0897799273983857,0.9491019111057188,1.0806209854993918,0.974950170716091,1.094000101171948,0.8077947315435422,0.9871213582279412,1.1037468988560788,1.1172477492616344,1.0869573213966746,1.0219997110371077,0.9662781958845851,0.9343583663541519,1.0752029933486766,0.8163318760185942,0.9053060622577735,0.9859833090534338
121,64.0,0.944882544035656,0.9625138924379145,0.8189757557726232,1.0225783348481998,1.0290900759760524,0.9786715748332903,1.0872590873623473,1.052436561471324,1.020052827068102,0.9590632968900962,0.816963611499196,0.9534110278321373,1.0706911023884287,0.7374107805324958,1.0428476392915313,1.0222459338075571,1.021361627679571,1.0015491850413718,1.0360438950265378,0.9500032959183933,0.9931452094241162,0.9986740338462773
122,64.5,0.7970655101660763,0.8607727204727973,0.7063091513052797,1.022726363370765,0.8848851777538583,0.9712296181035363,0.9732632582890121,1.0730615607366967,0.9692795894775637,0.9080578696271635,1.0428067045004443,0.9078868112791377,1.0571926625517658,1.0042251617317122,1.055821931837054,1.0147728104356728,0.9463063044282943,0.9566154193988262,1.0043564894880532,0.9667237966843387,0.9340480766635821,0.9018844818120674
123,65.0,0.8607100867967118,1.0027591647557301,0.7407680573599437,0.940145497074142,0.7500881421377045,1.034482263049859,1.05064452639822,1.1638874449271777,1.0318389892112025,0.8971960255391588,0.7402915008990159,0.9060971293085711,0.8952822582134025,1.00088768711374,1.1511385375110255,1.02119057013085,0.9349359399756018,1.045038387789069,1.0071248225216187,0.9793693290320493,0.8577461933850488,1.0573149990238675
124,65.5,0.8131150949812619,0.8436281953758109,0.8040937498480303,0.934716702401482,1.0363315120506882,1.1110016091391592,1.0109683081201408,1.03137538977189,1.0165400740918356,0.8549012267017518,0.8585415176202484,0.8600211171768329,1.0484978544487316,1.0596455213871199,1.0486467492315137,1.0372607150803907,0.9160678569221743,1.0723275382308293,1.018267003617712,0.9840282343545892,0.9908407383216487,1.0534535978613784
125,66.0,0.9078840661419728,0.8752492691068637,0.7979056941137356,0.9448688891637482,1.0496534135434894,0.9571453615394719,0.9831629557163396,1.02972999730092,0.9916575909427174,0.9094304320229014,0.8913224164674393,0.8579182694140043,1.1576777676894534,1.0828043296192313,1.1408685205977394,1.0269353317909593,0.9639862325045117,1.1478565681189905,1.016338721479611,1.0295770967099267,1.0177960707933724,1.0696569760629528
126,66.5,0.8293956852885891,0.7523390810542943,0.7403914658302325,0.9429835067790242,1.1934086655310219,0.9033767621129742,0.9872810491822673,1.1586976972071987,0.9799823327296778,0.9137802271762832,0.7847641357491084,0.8567149530206911,1.0169600563447692,1.0052435461548594,0.9841092996877814,1.0680106347452183,1.0038729133122666,0.9890830698764022,1.1322681164581245,1.004125684961477,1.0100656306981173,0.9967096941327799
127,67.0,0.9029037049576271,0.7344373531014664,0.9960137606624803,0.9542114452093947,1.0451287315814153,1.0009451415264565,0.9811187347975201,0.9895630820639848,0.9527425150712208,0.9209854206760728,0.7810659264511187,0.8514161002105568,1.0285873093113844,0.8557755456800451,1.0920209903070992,0.982959616511795,1.0268126101103632,1.113339839602524,1.1035681768863908,0.9212260170332429,1.0084267992974703,1.0989060302219484
128,67.5,0.9439176393959554,0.8276427633586462,0.8977251530032938,0.9569625905790544,1.2825285352856615,0.863455105172225,1.065445820248669,1.033108561682175,1.0191294444766403,0.9655113958535368,0.9931404743888937,0.8464194452865813,1.1375580821316238,0.8743361885902794,1.005050199215345,1.0160529267682874,0.9104959610257979,0.9949062591895195,1.0295866754687604,0.8513331503179442,0.9795839522176397,0.9955288289339028
129,68.0,0.9580846614297022,0.8266587032969602,1.103029564503939,0.9075127901313289,1.0550547836809017,0.9738869357460174,1.1310889610724701,1.1358011688755845,0.9772785748572984,0.9995004671283627,1.0197992291006037,0.8332408895998624,1.0054177612947577,0.8301046050694239,0.9407664783931198,0.9382445355430207,0.9763494983661635,1.0380771744375614,1.0662076551483555,0.9652788307198088,1.0036109788977974,0.9946829684369846
130,68.5,0.957773771831334,0.6053341882247778,0.973515574755577,1.0325429366870114,1.1190031500840643,1.083469130078876,1.11032744735002,1.011224931811001,0.9734785057809536,0.990061702187579,0.8063980548941024,0.8537365439913105,1.1080215769922015,0.8474306488387302,0.9911213004500793,0.9150744823045165,1.1139351763600946,0.9742924409282792,1.0538802353174497,0.9848578224953869,1.0063552589431621,1.0391668874395295
131,69.0,0.89149652928755,0.9170980545448609,0.9832246472723677,0.9776611721977531,0.9547620927712084,0.9096024743434294,1.056676126963569,0.9937510512345777,0.9520657103369444,1.0749018170064317,0.8264661391489232,0.8347849622255399,1.048974822134227,0.8788236526606668,0.8573181209196729,0.9712409208755364,1.0171648988421798,0.999103979990292,0.8282116320008636,0.8758703730449398,1.0226133570887286,1.0625497747615424
132,69.5,0.8671329675031542,0.6917602088726377,0.9216457816706255,0.9493958342839047,0.9475559415202817,0.9085493367159685,1.1846595997838671,1.153860871261984,0.9763854247510289,1.0534946301574517,0.9757302930252288,0.8131588750864749,1.0711709732181518,0.8812948371859253,0.852279006010194,0.9428953209490331,1.0337470723822861,0.9953565247872777,0.9130295999451129,0.9086381296635987,0.9670181417100298,1.0600129351733947
133,70.0,0.901221986661574,0.6333288314852773,0.8847292322908658,0.9498314944668821,1.1017035698085544,0.9124925016992442,1.0361441204430917,0.9731617194527986,0.9317526256775224,1.0372522075853285,0.9666812145873879,0.8717896653436314,1.0294247695318894,0.875509119464136,0.9817841737458797,0.9447170782643588,0.9825960464040646,0.9645395506187862,1.0244009352641663,0.832409612705463,1.0765698397134207,0.9466176203466685
