,Time (min),nonCore12AvgTot205,nonCore34AvgTot205,nonCore12AvgTot205.1,nonCore12AvgTot205.2,nonCore34AvgTot205.1,nonCore12AvgTot205.3,nonCore12AvgTot205.4,nonCore34AvgTot205.2,nonCore12AvgTot205.5,nonCore34AvgTot205.3,nonCore12AvgTot205.6,nonCore34AvgTot205.4,nonCore12AvgTot205.7,nonCore34AvgTot205.5
105,56.0,0.8226185944565484,1.0532059823410767,0.7018531790588928,0.8462340465937862,1.0036543634606288,0.8431903746003101,0.8882230984710445,0.9566348653410969,0.939083325418818,0.832186609555729,1.021128400738784,1.1664255149787803,0.8600490224238375,1.46667094249698
106,56.5,0.9128101605625273,1.2342990483148062,0.6357257372800958,0.9973198835995949,1.0070689383152596,0.8807514049761975,0.9770825524081532,0.8338828715193874,0.8524766945091247,0.6782607461652441,0.9905245455257511,1.0532349912222319,0.7231859951229224,1.4148686644183988
107,57.0,0.9384275338163665,1.2012681587328764,0.6886097570166795,0.8533082802745825,1.0126055341025393,0.8345713444863995,0.9310686277505056,0.8527014611276169,0.7704403812083507,0.6661107288640692,1.012121079897824,1.0822706317037234,0.8123512261375274,1.241555802021566
108,57.5,1.0332826568242754,1.0427512445296154,0.8333412083711274,0.9108088301997207,1.0814092096073715,0.8008681006708418,0.9727300022529359,0.8164519730656216,0.807349277288928,0.7652344795187948,1.0673017193985448,0.9843284702450062,0.9154215482101378,1.400866192564061
109,58.0,0.9353248042898846,1.0069586367488566,0.857908214994552,0.9118512541846466,0.9123119113746064,0.7222338982019365,0.9929233406891621,0.9594917651030215,0.9430794037853346,0.7036452881897065,0.9535695238278704,0.9536717049315409,0.8745312556956538,1.4182808612442395
110,58.5,1.0175342997834846,1.1272483794932968,0.9551772408420645,0.9649655584438361,0.7597695906877768,0.8505029132730483,0.9416296649100347,0.8614871730824027,0.816055484016146,0.8425963730189172,1.117790391983908,0.9602200337674626,0.962054560558356,1.4857829734614625
111,59.0,1.0636055567254206,1.0378361160542844,0.9275029732334434,0.938569393477152,1.0177331978298028,0.8060810556895175,0.9009980481523059,0.965273729247739,0.780796253248127,0.8539191926670872,1.074372443698807,0.9159275929148015,0.9510096307571065,1.3050380926036462
112,59.5,1.1187649391840788,1.1733436773003836,1.1638230305338075,0.950556645483369,0.9425778766768672,0.7456115417970217,1.0876471396512388,1.0168548447768422,0.7761507989087315,0.7712118467811144,0.9580535280486028,1.07874543625652,0.9814963052266978,1.233396333310975
113,60.0,1.0145521172644554,1.1708713563778081,0.902157264144973,0.9712208463283089,1.0060243916216542,0.9726983491970927,0.8936710584130585,0.8505565469771735,1.01039417137081,0.754461080004819,1.071138523792445,1.051343966166404,0.9350214374786658,1.14976840510968
114,60.5,1.0111007016872995,1.1181734072880605,0.9778776850390081,0.9655609498519038,0.8876711034822512,0.8403773922943889,1.0329720413959274,1.1326050296721397,0.7416145163323232,0.8831912621881524,0.985615744803573,1.1049681265118532,0.9273213571458041,1.4735884442116818
115,61.0,1.0883691444023433,1.172365734975161,1.113134119324512,0.9022234336524547,0.9094422872548104,0.7893124554882921,0.8989332562163417,0.9112157859144289,0.8592371347460176,0.8859637683647075,0.864748820323904,0.9823575593413753,1.0705948768106164,1.4093313225173432
116,61.5,1.0042477209281424,0.9758366505208563,1.0702135041386287,0.9551482354321577,1.0151086835864653,0.8920570273387727,0.9830528852454444,0.9560364839793942,0.909082088906424,0.678551371262104,0.8985369242219333,1.2115861582425191,0.9170219472317039,1.263191018960141
117,62.0,1.1146832341530482,1.1032165586620373,1.2626015200828735,0.832013755925865,0.8621819053818632,0.752205244865259,1.0469321657112138,0.8102238059904107,0.9252834816344273,0.9109500065513418,0.9828369377449767,1.1305375467880672,1.0661870850945803,1.3388316348815865
118,62.5,1.0406077156475346,1.1317279881413032,1.1508327465116066,0.933629605177628,0.887532583659885,0.8070127777187651,0.9141918655632474,0.9182405753940741,0.8931775570144221,0.7915249422495451,0.9232634978727654,0.9041462078376139,1.0400381180553198,1.4585171513632438
119,63.0,1.0462615863071372,0.9879058764561278,1.1870808568007687,0.9767862308146602,0.9217149415247053,0.808108217068335,0.9817306574100985,1.0874005866991858,0.960031033347662,0.7365397799416775,0.8000895596011943,0.9823924690591338,1.1816774540119956,1.2595939689957762
120,63.5,1.0411290548863403,1.1374681830878568,0.9158624671475732,0.9618776946326357,0.8901182866659094,0.8708652175130703,0.9499976125175542,0.8829163989909068,0.8977236595855875,1.107760170728772,0.9527596685799823,0.8342087926779073,1.056450203495233,1.1771893719996105
121,64.0,0.9283353326196254,0.971027209541784,1.1721554161895915,0.934612981714138,0.7935699763741426,0.9740383262495695,0.8667944226560369,0.899313557897505,0.9689047377431812,1.0997053798339869,1.0358782010156948,0.9026482229270905,1.088131382640907,1.1961033595976238
122,64.5,1.125508435092299,1.0083678124232536,0.9718229112839539,0.8889240863739142,0.9865940139535219,0.936271938766038,0.9404385630011216,0.8473529205907181,0.8390605524616618,0.9855887101044374,1.062997563702716,1.1388001776083196,0.9916670087799129,1.0988181546122628
123,65.0,1.0395174542016792,1.0494019800961205,0.8796055732779023,0.8637340954703469,0.8161560743640255,1.0214396962072494,0.990847092273253,0.902801313115666,0.8380651850068527,1.1046164215258456,1.0521915887327133,1.1411556607955362,1.034968866565745,0.9937314220630887
124,65.5,1.0274088405625195,0.9899696548550307,0.7993725741512732,1.0140281307030845,0.7230528967570378,0.9443557589310312,0.9296870925425088,0.9795924366917396,0.7809930414293957,0.9744898771825248,0.903440984939391,0.9931308793880917,0.8483558792121079,1.0977825784431772
125,66.0,0.9945292841407585,1.044931272089101,0.9624059939352917,0.8163613446009423,0.6927455826449693,0.9229269266397219,0.8250391081170199,0.921852541911247,0.8912052403032591,1.0952617220314596,1.0816985681034805,1.1101011872363953,0.8352690091158503,1.3027846013220736
126,66.5,1.056869622673364,1.1250158459780726,1.0740532029788308,0.7820298987482664,0.6781526470002441,1.05271804253236,0.846293783024841,0.9686254934243113,0.9255197513748775,1.1294976951798557,1.068874776625131,1.0098717558355477,1.0477183184398593,1.3442166483936582
127,67.0,0.9521498181034587,0.9667416674697041,1.292934956322956,0.8031412350709666,0.7854290225546249,1.0168753534100303,0.9911747034055567,0.8487844635633071,0.8606109064395628,1.0583716949846644,1.0367192034277588,1.0835479248201563,0.8995796864065032,1.30871549374313
128,67.5,1.002841763314984,1.0544255421328543,1.0331128897858626,0.845483425910729,0.5526644533488152,0.9934902065474203,0.8533615974322887,0.8162081131797834,1.047752330018308,0.9770845207443307,1.0249198697539623,1.0738147323197744,0.8500727026843786,1.2960395240600784
129,68.0,0.8930672425877441,1.0038514824408977,0.9592257271252848,0.8914255400286717,0.7577579505534983,0.8338255512911105,1.0014376595225067,0.9681586442125396,1.0461236508629155,1.1030210626413357,0.9345400821829573,0.97379524344365,0.7493508932641982,1.1779946354206718
130,68.5,1.049166463097674,0.9233743002815656,0.9165241046370899,0.8525446026401328,0.6733072396406421,0.9291208863447107,0.9380495559948467,0.8970620325303694,0.9938869258758191,1.058442641341797,0.9939978868757003,1.1919217792919947,0.806163399013626,1.3332496661469526
131,69.0,1.059592560590591,0.9415790250987034,0.8661168949842016,0.8123849067320813,0.6003248633287124,1.060333771413629,0.9781633007518642,0.8667436902603185,1.017784012493469,1.1407871772378289,0.9999810025806258,0.9492418630250242,0.9919243712549795,0.9845314438494104
132,69.5,1.0336331135617227,1.057309564565983,0.9378106305068391,0.8806962171674306,0.7227601316704575,0.9790734619799984,0.8808041079301598,0.9086467067587114,0.9411606502677099,1.1757010963989158,0.9809353548881945,1.1081040462697291,1.0871655294911695,1.0215036997728122
133,70.0,0.9566106491208746,1.077752502429033,0.9933709652918545,0.8828603074987199,0.6913018223786579,0.8163085749392992,0.9028677787000872,1.0366136593153639,1.0754702590236433,1.127263031083817,1.0737344900843087,0.9499365284329059,1.0496222991168902,1.1107032627868192
134,70.5,1.098180116613958,0.9686141469728613,0.9264819219152506,0.8070371248375748,0.8486520578024498,0.9635083466163065,0.8975110348032578,0.8385057314297772,1.0523523529050138,1.1763137475470202,0.9301211973594314,1.0422717088759639,1.0087528705125985,1.0519698676336644
135,71.0,1.0981336285535295,1.036275808295287,1.0907265518942577,0.9171694566580075,0.7553288772866564,0.9489211862635921,0.8590509587843302,0.7470768292614206,1.0142116058362562,1.095244408195907,0.9800092572929188,1.0053569271164902,1.083971492420235,1.1890329103317616
136,71.5,1.1151496776258032,0.9620857892128468,0.9097364144515377,0.7503962285537937,0.5778037416813611,1.049006768742004,0.9199704459821957,1.0306211460833388,1.106675668541373,0.9949091397666896,0.8272792151264212,0.9749708077335237,1.1392479407537857,1.2002543871339812
137,72.0,1.027256887224176,0.9387007274852542,0.932630016501589,0.9481290711060767,0.6144509428002561,1.0881059458695912,0.9075887295900842,0.8317254975496149,1.04312872658826,1.0668382814534174,0.9768597798069154,0.9260579170648838,1.008651796541601,1.169717714458122
138,72.5,1.0747139614593588,0.893163180203094,0.9484424915098834,0.9774666773200327,0.7322175208670696,0.8001844091188862,0.8140209117076342,0.7419697705806848,1.011448689190331,1.0186887981347854,1.0021474572548843,0.9931724627055971,0.8701741548245846,1.081920704972674
139,73.0,0.9976311228323452,1.0072740076097215,1.098269092055301,1.0145956350983407,0.6846585450237562,0.8955742411540221,0.8072962058744738,0.9923477203101586,1.0434553903735306,1.0721541603364702,0.9872645212423325,0.9875378347804563,0.8419631037055048,0.9758371581541917
140,73.5,1.0227275614749645,0.8965332874170129,0.9662379671823832,1.0819486316203493,0.6627286149015068,1.023258665063645,0.9779933868026964,1.0264756281332554,1.0909795958484103,1.049249354190154,1.0620388388027255,0.8007766692620822,1.002364509703681,0.9600744661325009
141,74.0,1.0781003879967663,0.8781994992972328,0.9962423278952987,1.0665418228727113,0.7211270639519839,1.0189374550409875,0.8738359258174874,0.7747372758021493,1.0592550758136445,1.0559991888810685,1.1168603745670194,0.8121256242204168,0.8220176618762377,0.8022587506307542
142,74.5,0.888019350370745,0.8551848843746233,0.894792185238169,0.9603961856534431,1.0583318138791453,1.1617157435824226,0.9714040654184704,0.916620944258735,1.0062339779382812,1.0659070984196886,0.9679887682429467,0.878814528044229,0.8717736002023793,1.2453654560998508
143,75.0,0.9840209192311816,0.8658293424811456,0.9808705192340658,0.9619245778396431,0.8682278331446516,1.0645361196708003,1.039775581612798,0.9706586765851258,1.0944654351925187,1.0103873686238145,1.0957982701212607,0.7406435118511108,0.9170254897640892,0.8220439346206405
144,75.5,0.8668610139789745,0.9293729832869435,0.8638029114575615,0.8000745872250719,0.7853407645041353,1.0121032528380074,0.9796419272974656,0.7597721534422595,1.094188008807706,0.9386652117416595,0.9956759755835404,0.7880430953793759,0.9210293341583764,0.7974428321451973
145,76.0,1.0294870826057436,0.9721679443482706,1.0514593003250092,1.0451806432344082,0.6718165385415068,0.9486579892649014,0.8678285875376787,0.9052648261863334,1.1441122414689386,0.9522086499384547,0.9598478018973027,0.8154831352964012,0.7862701336075221,0.8644643131187151
146,76.5,0.9816742867007447,1.0150158587218063,0.9968517914135699,1.0674830010307732,0.7269047396430015,1.026373050432949,0.9372139531917987,0.8948099652245608,1.0508309443664325,0.9885031250130119,0.9869358557518899,0.9407776123144483,0.9358416391343064,0.8981597033964881
147,77.0,0.9348799747951525,0.9493123129420393,1.0283544392200332,0.9771318297137926,0.9605928823801559,0.9342224780101887,1.0051401854756208,1.0397950980056463,1.1271704291505167,1.0394822130599952,1.046422196232826,0.9983653934368696,0.9789819657020598,0.985979988991982
148,77.5,1.0060951203375734,1.0190253253749848,0.8326551784696419,0.8615679198853056,0.797702700781866,0.8958162269734179,0.9274155128502541,1.040234960875919,1.095207026441538,1.0842558415711012,0.9952222965639905,1.0168544622179994,0.7420184039450485,1.2818091201035937
149,78.0,0.83443947008223,0.9563414163456291,0.976782587996539,0.777537313304438,0.8254231169835573,0.9233366408551759,0.7853275173564734,1.0775338343755518,1.1401860820044305,0.8632994972642756,1.055021488093815,1.126391514484305,1.0760414057076504,1.2474937841051832
150,78.5,0.9964574193836325,0.9568061329382453,1.067611606359725,0.7515136467049371,0.9941798557030695,1.0122486902010661,0.9075218517397711,1.153603750802254,1.1040719696380625,0.8899675066134883,1.0912160067951686,0.9676086505753451,1.1327919354366687,0.9679945244038841
151,79.0,0.872741842117148,0.9283751767471818,1.0424482110714672,1.0318192039290988,0.727113202420217,1.0689718050276478,0.9691153113391635,1.0397540134535843,1.0596522189050182,0.8827039674095956,1.0995618040337838,1.0818890368818392,1.1425518672186434,0.8784064395802156
152,79.5,0.7477580740436658,0.9515029698312459,0.9074413228122297,0.7924099160452368,0.8388053418186456,0.9724871055452351,0.9503617985185288,1.0974076942175426,1.1937420759518693,0.9217650366708696,1.071651103253169,1.1210077220693915,1.0936254768568372,0.9524457281775365
153,80.0,0.8654902476287092,1.0089055912032563,1.0498911593356077,1.0457211498071057,0.7248733385047228,1.054071966867597,0.8889580815082656,1.1845610852315003,1.045551598799546,1.0546839935866055,1.0231785421242576,1.1542405576701806,1.266155326561015,0.7454188682680425
154,80.5,0.8761586894195504,0.9496135605464403,0.9728684140750679,0.6752799402574591,0.782558525606963,1.0064591700595702,0.8899167826158073,1.0452744034886279,1.1767033139658118,0.9046272593297763,0.7298185119856863,0.9443496008548683,0.9988789256876058,0.9772889154921766
155,81.0,0.9187536317263724,0.8458505960831024,0.852981720824094,0.920886066470536,0.8836121763246154,0.864333144148906,1.1438671678907286,1.049127573562494,1.2561357759925567,1.0394441423899468,0.7949844404185551,1.088080424870162,0.9647387965499498,0.9153033478630813
156,81.5,0.8948167045915735,0.8826018813193709,0.9497129402535067,1.0252998936427562,0.6997952180837749,0.9678653779716666,0.9817242850756037,1.010562672826198,0.9681072742945684,0.9889312866932942,0.8187656722123648,1.0888620466759709,1.0877150833187526,0.9804535833939281
157,82.0,0.8894157537189344,0.9279701591397591,0.8704448119438774,0.929552644336158,0.8148778685895263,1.1665137321448111,1.027836944688703,1.0323464819766046,1.079059836961333,0.956740177179529,0.6271221491153209,1.0341604130136175,1.0224675804348604,0.9845564234587151
158,82.5,0.9063470018489675,0.9012801097456702,0.8925859396329172,0.7584875195996251,0.651130447462271,0.9182276430368936,1.2169051294427733,1.0150313355635558,0.8929872386259946,0.9512893004717773,0.7282413496277322,1.0641246859984113,0.8789662893170842,0.9855249309366518
159,83.0,0.9073473693411682,0.8989528960347779,0.7940114770175407,0.7233320719469173,0.7326477731647723,0.8955994055149413,1.0662468407632981,1.093525691386003,0.9234999888574177,0.8858869280026437,1.0079171632738433,1.171424005643339,0.926172384595878,1.25034810267013
160,83.5,0.8320377511337441,0.8111774377522109,0.7145340114400424,1.0317186958554507,1.0702469657428455,0.8994264234716621,1.1489839805116429,0.9653266754812878,0.88645237379972,1.0336676668943574,0.8045422581693684,1.0966702298025683,0.9293541485303995,1.1518359449421123
161,84.0,0.7649694261898072,1.0274420514380729,0.7649703395997053,0.9355787103561485,1.036132963095134,1.070139200521329,1.1859726057492246,1.0205415657918424,0.9221584519852712,1.0695875142668938,0.768374881957584,1.1017059382033247,1.0007756795913452,1.1939405095495295
162,84.5,1.0049765093219845,0.9271602104682795,0.7631034794393953,0.7686379458748996,0.7966026579171145,1.113683560093462,1.1766229618847768,0.969781051093277,0.8766878367308235,0.9006970275010961,0.8262997705690823,1.0155446007847977,1.208129895504471,1.0744475853629154
163,85.0,0.8247005292821902,0.8730264192514283,0.8331885156937875,0.9553779933331974,1.2151264899838679,1.1834095104602451,1.0633409362865585,0.9041682767307925,1.1094396765747234,0.9387448395146213,0.8240399914127056,1.050463883811512,1.0972825784742224,1.2584471964132706
164,85.5,0.7270858721433102,1.0617381952236242,0.8240679828084191,0.8660303908105388,1.1569968562502457,1.0999312569068485,1.059397266377428,0.9242956199455585,0.9326169956397105,0.9507675908996499,0.7999807274071956,1.2221566733880072,1.1349501840974587,0.9867581555585813
165,86.0,0.9010231379972761,0.9542415127358022,0.7138303359911443,0.9126199684925509,0.9989285293782129,1.0960190926109965,1.0155652581148624,1.064537782315882,0.9979451731588824,0.9316066735014127,0.8952654730574788,1.2192634020691626,1.02575407894029,0.9911765208904463
166,86.5,0.907117122449425,1.0112839567775858,0.6537015918578203,0.9794643659790067,0.9739255180186523,0.9741211403684101,1.0045994469617991,1.179546285750174,1.037736335879154,0.9900409322215699,0.9289265538806886,1.2412274898831448,0.9864465955275047,0.901739557595995
167,87.0,0.8339234845556963,1.1766048274415986,0.84995428684227,0.757296003388332,0.8940883206564378,1.0405991850916274,0.9834544581878458,1.1669373741290705,1.1285049526669435,0.9985183896193609,0.7118937313265308,1.02285864027211,0.9904506583100312,1.0360658495488855
168,87.5,0.8689852523670842,0.9837307257327229,0.8136933265227884,0.8094427195208939,1.004804995765679,0.9847808470714149,1.064219258062213,1.1250703532343802,1.0753817384619957,1.0192058754959175,0.8669852834966759,1.0489985464024738,0.9162351579175289,0.9535399728034828
169,88.0,1.0316503218392339,1.0326438653418457,0.8665997929737839,0.7325448917045336,0.9419271268089875,1.0948849868894512,1.1906661387778685,1.1654012502276294,1.0185347126859123,1.0867016637994587,0.731942457253611,0.8602943925587311,0.9055785099070949,0.9706235826532214
170,88.5,0.868879461332332,1.070294081860292,0.8709220846373735,0.856040036726965,0.9758232518692473,0.9874336495560977,1.1063064817527546,1.1407489684474106,1.0457527565767255,1.0446116675289552,0.7785882554324336,0.8647934009162747,1.042760579305593,0.9055450747866675
171,89.0,0.9212790360768575,1.0286527215570498,0.9304428235338252,0.6829933666056865,0.8314200337310552,1.017929003259702,1.2234207344846353,0.9766384859539959,0.9813346263798639,1.1037083269205918,0.7633528816771079,0.9860517030652135,0.9938622745068036,0.8109672198528978
172,89.5,0.9984157807024926,0.9061097445317455,0.8156510660727667,0.7443090768797329,0.920859669605871,1.0324646910107809,1.10796805962295,1.095113379116308,0.9657133214068467,0.9944182360149859,0.9433483476711558,1.2108217006475044,1.0870925058456251,0.7774827347188052
173,90.0,0.8575702527437319,0.9877394808112091,0.7508505113468582,0.7583271732046587,0.9479002160711695,0.9078323177334521,1.1531455108399935,0.9559345118541385,0.9561667145722348,0.9464113105960752,0.814305849147919,1.0641638729450358,1.1115156858877835,0.6651608762627056
174,90.5,0.8490826491121092,1.0156130252043336,0.8763002271899943,0.8759408398034986,0.9026037529271228,1.0213835087689185,1.062162540688047,0.9936312913509757,0.9960960320868871,0.9365299731058176,0.7699671787085746,1.0227013221854642,0.9568991099881736,1.1189518990005316
175,91.0,0.8563371017668782,1.0168147549032345,0.7754635584987208,0.7927919313026469,0.8760781060893369,0.915562658718905,1.188481484342398,1.1816440821845255,0.9645342694517633,1.0374429944130106,0.6879996001524332,0.9886946544170727,0.9249305924297833,0.8549540337178592
176,91.5,0.9223865560449424,1.0733871124152796,0.8432131318751002,0.7045782860285165,0.6853113317230628,1.1178366207406958,1.0591147654462696,1.0411708464674465,0.8321670264278648,0.9760238162277786,0.6931598249681964,0.914979391964894,0.8942022033216619,0.8038273196769157
177,92.0,1.0234939690937157,1.014407189056883,0.7533062782323637,0.8917552669406561,0.7307015053114218,1.0576306564012534,1.200331200775329,1.0523807130112859,1.082756246341332,1.021875641936465,0.7170946345090171,1.0180450708872109,0.8804918462914165,0.9340070325137038
178,92.5,0.8169263664699467,1.0662076335609005,0.8991282709948447,0.9469802595588656,0.8653174887613347,0.9923972435135472,1.1248859289583137,1.1673685659299642,0.9888771011518783,0.9290246562469087,0.6498876123269474,1.082054531050861,0.9243249772476189,1.0991113951413114
179,93.0,0.863398643514082,1.02786028555919,0.9118446301260491,0.9731865373972329,0.567742785775148,1.0399247878564517,1.0787724335826665,1.0533271016162058,0.8955851965630149,0.8276933396531717,0.6852648192480287,1.259736351016714,0.931434999103067,0.9436314955098746
180,93.5,0.9508516517752763,1.1035474050523497,0.9494949160309714,0.937275635006316,0.7765799664709475,1.0595207051145836,1.2665704112595133,1.1485723601211941,1.023604034455362,0.9552532094095336,0.7006176136250304,1.2325114631381882,0.8598036650911195,0.8212748566515984
181,94.0,0.8042430447035446,1.0740246636049777,0.8707888574021002,0.9250981832079758,0.8824913138595354,0.9397466324301168,1.3569978246530734,1.0983051529338752,0.9731052113956495,1.027505781481218,0.6495148405148039,1.0613156278298954,0.7979558991468398,0.9696856928681069
182,94.5,0.8306558663023134,1.0762245714932086,0.8666690387012507,0.8872284132381346,0.5754244554744702,1.1429957098742745,1.0724938594317432,1.0909007153526857,0.9297677327729279,0.8703035147045731,0.6431118059427717,1.130788658538218,1.0013405512215554,1.2678241415747615
183,95.0,0.8418387179517872,0.95659498580334,0.9414243350983146,1.025807030880078,0.77462497204287,1.0664370379207018,1.1683402243930685,1.0676312051023158,1.0651020577099461,0.9969269502121915,0.6988019789588876,0.981078757322717,0.9615596953887408,0.856362587611339
184,95.5,0.8427765913744947,0.9192552459138464,0.9015819798335922,0.9182084142282351,0.9286101608812843,1.0886287504146825,1.1604794728099723,1.0460438272001185,0.9653539855909148,0.9237043308906868,0.6850865368834,0.9513935378111598,1.0345303827916783,1.0146696091989378
185,96.0,0.8868199062445254,1.0588941440386739,0.9125601146054405,1.00561348333542,0.7983709398954206,1.1843771389592148,1.0338876376191544,1.0356989287754501,0.8893850235826379,0.8603970525879144,0.6009210217383586,0.8827468513334542,0.8242178891087589,1.0899245600553664
186,96.5,0.889459661871956,1.1097532697176675,1.118452682735821,1.013591557036214,0.8309925108011506,1.126021388328162,1.1587977641549745,1.0420618700148043,1.0178837618352299,0.9409613576948102,0.5912919590098461,0.8465075752855179,0.8245372550584826,0.91699027607955
187,97.0,0.9102964154281438,1.08524051081588,1.0414843190018437,1.0100581580112116,0.7746903737700782,1.227146316688701,1.123771725627142,1.168971159666115,1.0531957560449472,1.0348170364733746,0.6186879524748431,0.868641598306621,0.8958912194878135,0.9762733486773622
188,97.5,0.8549749476218489,1.0054212031319265,0.9671326236131614,0.9740844115257362,0.8771927541512257,1.1962002232138569,1.1704501354889085,1.1027221720235585,0.9923367505357115,0.9200003696900273,0.5628409620837611,1.162866945240323,0.9058603057915796,1.0326744289541405
189,98.0,0.871774220621465,1.0014361575320425,1.0170006170042294,0.9028888840728376,1.0447833475966464,1.2030074923732406,1.2354149729169257,1.0924129308285702,0.9508528637595468,0.9539161193682169,0.535742708223017,1.0795821394298506,0.8822521952091116,1.124352584279504
190,98.5,0.8477534920989171,0.9089405888937369,0.8939330096150717,1.0226246995240573,1.0135931100940352,1.1148529809670396,1.1765482902698117,1.0665905938942049,1.0061988022615718,1.0633764574659692,0.4725040495197391,1.0332196295620562,0.9040498937168713,0.855161475480006
191,99.0,0.8343181454483923,1.1088782481136088,0.9199686581554116,0.9683259004601014,1.1175966794491947,1.1785123915133469,1.1629295110811404,1.0189521428955153,1.0286296391591074,1.0404323358731096,0.6207479309513253,1.1340102482105427,0.7447383406547446,0.9324927874972171
192,99.5,0.9755484403718775,1.006382078941763,0.9231496693021848,0.848497834362764,1.1371105057822628,1.3044895037882187,1.166586153873515,1.0211005881711304,1.1727643919442599,1.0872102174217073,0.5667772447515795,1.0919554485852916,0.705551792635936,0.8639935834505933
193,100.0,0.9162670565348704,0.9495743273692082,1.0028643490988507,0.9874057396432773,1.0738540690316267,1.3256993310738265,1.2257045371893736,1.13318117072087,1.1829541443263782,1.0866353618566313,0.5662781202020897,1.099724986899183,0.7709888946843649,0.967584164982523
194,100.5,1.0558762087512528,0.9218749854089587,0.9551914957115155,0.9736186413693033,1.0538513963564617,1.2927180321797518,1.2107501092959367,1.023592527191622,1.0771619999053508,0.980344837265572,0.694610698219419,1.0617041374130582,0.7816079192556771,0.9687770334398468
195,101.0,1.0210455885718401,1.0311286922403664,1.0113851182988167,1.0219301550518398,1.0206137558662107,1.2167106771775735,1.0672552554694457,1.0408419959556081,1.0772452654181566,1.0613453871673173,0.5810206524295413,1.0458348050795263,0.9833665985850076,0.9664338988566381
196,101.5,1.0579157469656164,0.9163728344939676,0.818504631855671,1.0431069863018583,1.1300646624796458,1.285294797566691,1.0508730107095439,1.0609107424988846,1.1658508802249543,0.9907968097231492,0.6758530079727145,0.9461153669630642,1.0069443613705953,1.0111711342741658
197,102.0,0.9433735931941548,0.9592847553916172,0.6957154584894747,0.98169561032771,0.952621740233753,1.2086805089325523,1.1375915627464126,0.9713358396969063,1.0344923027920405,0.9641842363396551,0.6468109338566287,1.0505983182753658,0.9354344010138572,1.079106856526272
198,102.5,0.9228578917337188,0.9994845386739457,0.7283723855240893,1.001739789750953,0.9040476162611695,1.1959383835151451,1.1677921900049428,0.9708949006273913,1.3132579311350878,1.0103739696235567,0.8503508064870575,1.2147945222089538,0.7780572162007089,1.0106139039961233
199,103.0,0.9430231632168228,0.9971604780780177,0.7762682732238275,0.9063731256352751,1.034703213200429,1.1760382777679768,1.0719758444546534,1.0333140609784095,1.2703444784718056,0.8509279057151371,0.73182130391981,1.0299292818871368,0.8685845780615419,1.0231831925295292
200,103.5,0.8629577011582249,1.1415125019204306,0.796004202323286,0.9815751150152845,0.8423818123118356,1.1519326656997775,1.1178873971180103,1.1093942033687338,1.1797412736850332,0.9031215515436952,0.8362188707521849,1.0547772871588779,0.9150541103587092,0.9696287801969876
201,104.0,0.824617290150044,0.9221880724943199,0.8469251642006386,0.9580805254488093,0.8030505552602423,1.2868435113078278,1.0309584666883607,1.0752516771098712,1.1752550814029945,0.8885627588319561,0.9767644110045067,1.1024901907803835,0.8770797169301356,0.9919184738156522
202,104.5,0.938767780748909,0.976200342509769,0.7366477912383628,0.905753159888114,0.7895177456049736,1.1603266901083673,1.1168309686085907,1.0440252932870762,1.0281529870544566,0.8827917727570875,0.8950524744121359,1.0091031453465014,0.7998853361043963,0.9665857486340825
203,105.0,0.8741800764407431,0.9551204578478315,0.7873370734584787,0.9514864004612563,0.8213120470560603,1.1402407096782181,1.1680951844316172,1.0671400490409844,1.1659112981024138,0.9416128987855077,1.0018659723617147,0.9701183972505528,0.9651845387650305,0.8500127093957084
204,105.5,0.8351766978182041,0.9716909797440495,0.7287915523733175,0.9372290549536034,0.9602137421846036,1.1477115617642177,1.165834315982733,0.9188680018490804,1.0566700674496565,0.860487980310506,0.9902077902307161,0.9735132407759387,1.0015301791582747,0.9563947065033682
205,106.0,0.8240897913953076,1.0386222156426135,0.851614031490442,0.9371622704972913,0.9167873317583044,1.1477094017135017,0.9565142883882368,0.9485509464612812,1.161363505087826,1.0190022832414354,0.9921044574944772,0.8568334767058519,0.7752026180469322,0.8693960122921288
206,106.5,0.873471714341916,0.8515873120469185,0.7314699469096315,1.0835732301712542,0.9320811246116264,1.2399784014464876,1.0300308930848954,1.1388220263259345,1.1406944874177338,0.9537788092065075,1.1318623166868855,0.9239884056630085,0.8573230731847262,0.8417655335413065
207,107.0,0.9411226278345323,0.9719473618945444,0.8297957536703505,0.9529376682759961,0.9089730416520264,1.147000244697877,1.1026759678010862,1.0876530993667797,1.1628972571212794,0.9716934363337678,1.1015222564222507,0.9889732096285238,0.8565815874465551,0.9303087574954039
208,107.5,1.0272255327334867,0.9001897702704241,0.7817642701194403,0.8736644684403275,0.8688034995275228,1.1707014616564742,1.0523908245846947,1.0376573121179922,1.1525043744759575,0.9542507856097496,1.0184001081652927,0.8838307656953731,0.842388646524084,0.9718401430210402
209,108.0,0.9322712195302898,0.9326862493720267,0.7670729086869816,0.9360843581179876,0.8307247105992854,1.177173490940294,1.1363709452855575,1.1452703342069264,1.1510366115425557,0.8746162555636251,1.021625879130137,0.8555525063075398,0.7497162152606129,0.9137686982772244
210,108.5,0.8200649035036321,0.8598525984195223,0.8716467158611219,0.9575618304640042,0.8524733396387878,1.1591769608570401,1.1895907848302207,1.0159621122023743,1.0954328526382462,1.0060257930804568,0.8974678828842817,0.8923563511835946,0.787597260026904,1.2252987520777474
