,time_min,Pom121,Nup153,Nup107,Seh1,Nup205,Nup93,Nup62,Nup214,TPR,Nup358
56,28.0,22.78250401398807,29.751545970968504,31.817306659192166,28.99258397221351,16.720009498183142,46.24936465245008,45.63725974637148,15.862699974751322,18.56843156560411,6.2390930836045175
57,28.5,22.78250401398807,29.751545970968504,31.84957573288303,29.022047980315353,16.720009498183142,46.24936465245008,45.683923611142816,15.957346155984924,18.646614435354024,6.348168137513688
58,29.0,22.78250401398807,29.751545970968504,31.84957573288303,29.051511988417193,16.720009498183142,46.24936465245008,45.730587475914156,16.070921573465245,18.724797305103937,6.457243191422858
59,29.5,22.78250401398807,29.751545970968504,31.881844806573895,29.080975996519037,16.736763014714388,46.29584642597013,45.777251340685496,16.165567754698845,18.802980174853847,6.566318245332028
60,30.0,22.78250401398807,29.751545970968504,31.881844806573895,29.080975996519037,16.736763014714388,46.29584642597013,45.823915205456835,16.26021393593244,18.88116304460376,6.6644857938502815
61,30.5,22.78250401398807,29.751545970968504,31.91411388026476,29.110440004620884,16.736763014714388,46.29584642597013,45.87057907022818,16.35486011716604,18.9398001969162,6.762653342368534
62,31.0,22.78250401398807,29.751545970968504,31.91411388026476,29.110440004620884,16.736763014714388,46.34232819949018,45.91724293499952,16.430577062152924,18.97889163179115,6.860820890886788
63,31.5,22.78250401398807,29.751545970968504,31.946382953955627,29.139904012722724,16.736763014714388,46.34232819949018,45.96390679977086,16.525223243386524,19.037528784103586,6.95898843940504
64,32.0,22.78250401398807,29.751545970968504,31.946382953955627,29.139904012722724,16.736763014714388,46.34232819949018,46.0105706645422,16.6009401883734,19.076620218978544,7.046248482532376
65,32.5,22.78250401398807,29.751545970968504,31.978652027646493,29.169368020824567,16.736763014714388,46.34232819949018,46.05723452931355,16.676657133360283,19.115711653853495,7.133508525659712
66,33.0,22.78250401398807,29.751545970968504,31.978652027646493,29.169368020824567,16.736763014714388,46.34232819949018,46.05723452931355,16.752374078347163,19.154803088728453,7.220768568787048
67,33.5,22.78250401398807,29.751545970968504,32.01092110133735,29.19883202892641,16.736763014714388,46.38880997301023,46.10389839408489,16.80916178708732,19.174348806165934,7.308028611914384
68,34.0,22.78250401398807,29.751545970968504,32.01092110133735,29.19883202892641,16.736763014714388,46.38880997301023,46.10389839408489,16.884878732074203,19.21344024104089,7.384381149650803
69,34.5,22.78250401398807,29.751545970968504,32.01092110133735,29.22829603702825,16.736763014714388,46.38880997301023,46.150562258856226,16.941666440814362,19.232985958478366,7.471641192778139
70,35.0,22.78250401398807,29.751545970968504,32.043190175028215,29.22829603702825,16.736763014714388,46.38880997301023,46.197226123627566,16.998454149554522,19.27207739335332,7.547993730514557
71,35.5,22.78250401398807,29.751545970968504,32.043190175028215,29.22829603702825,16.736763014714388,46.38880997301023,46.197226123627566,17.055241858294682,19.2916231107908,7.624346268250976
72,36.0,22.78250401398807,29.751545970968504,32.043190175028215,29.257760045130098,16.736763014714388,46.38880997301023,46.243889988398905,17.112029567034842,19.31116882822828,7.700698805987394
73,36.5,22.78250401398807,29.751545970968504,32.043190175028215,29.257760045130098,16.753516531245634,46.38880997301023,46.243889988398905,17.168817275775,19.330714545665757,7.766143838332897
74,37.0,22.78250401398807,29.751545970968504,32.075459248719085,29.257760045130098,16.753516531245634,46.38880997301023,46.243889988398905,17.22560498451516,19.330714545665757,7.842496376069317
75,37.5,22.78250401398807,29.751545970968504,32.075459248719085,29.257760045130098,16.753516531245634,46.43529174653028,46.29055385317025,17.2634634570086,19.350260263103234,7.907941408414818
76,38.0,22.78250401398807,29.751545970968504,32.075459248719085,29.28722405323194,16.753516531245634,46.43529174653028,46.29055385317025,17.32025116574876,19.36980598054071,7.973386440760319
77,38.5,22.78250401398807,29.751545970968504,32.075459248719085,29.28722405323194,16.753516531245634,46.43529174653028,46.33721771794159,17.3581096382422,19.389351697978192,8.038831473105821
78,39.0,22.78250401398807,29.751545970968504,32.10772832240995,29.28722405323194,16.753516531245634,46.43529174653028,46.33721771794159,17.41489734698236,19.389351697978192,8.104276505451324
79,39.5,22.78250401398807,29.751545970968504,32.10772832240995,29.28722405323194,16.753516531245634,46.43529174653028,46.33721771794159,17.4527558194758,19.40889741541567,8.169721537796827
80,40.0,22.78250401398807,29.751545970968504,32.10772832240995,29.31668806133378,16.753516531245634,46.43529174653028,46.33721771794159,17.49061429196924,19.40889741541567,8.224259064751411
81,40.5,22.78250401398807,29.751545970968504,32.10772832240995,29.31668806133378,16.753516531245634,46.43529174653028,46.38388158271293,17.52847276446268,19.428443132853143,8.278796591705996
82,41.0,22.78250401398807,29.751545970968504,32.10772832240995,29.31668806133378,16.753516531245634,46.43529174653028,46.38388158271293,17.56633123695612,19.428443132853143,8.344241624051499
83,41.5,22.78250401398807,29.751545970968504,32.10772832240995,29.31668806133378,16.753516531245634,46.43529174653028,46.38388158271293,17.60418970944956,19.447988850290624,8.398779151006083
84,42.0,22.78250401398807,29.751545970968504,32.13999739610081,29.31668806133378,16.753516531245634,46.43529174653028,46.38388158271293,17.642048181943,19.447988850290624,8.44240917256975
85,42.5,22.78250401398807,29.751545970968504,32.13999739610081,29.346152069435625,16.753516531245634,46.43529174653028,46.43054544748427,17.67990665443644,19.447988850290624,8.496946699524335
86,43.0,22.78250401398807,29.751545970968504,32.13999739610081,29.346152069435625,16.753516531245634,46.43529174653028,46.43054544748427,17.69883589068316,19.4675345677281,8.55148422647892
87,43.5,22.78250401398807,29.751545970968504,32.13999739610081,29.346152069435625,16.753516531245634,46.43529174653028,46.43054544748427,17.7366943631766,19.4675345677281,8.595114248042588
88,44.0,22.78250401398807,29.751545970968504,32.13999739610081,29.346152069435625,16.753516531245634,46.43529174653028,46.43054544748427,17.77455283567004,19.4675345677281,8.649651774997174
89,44.5,22.78250401398807,29.751545970968504,32.13999739610081,29.346152069435625,16.753516531245634,46.43529174653028,46.43054544748427,17.79348207191676,19.4675345677281,8.693281796560843
90,45.0,22.78250401398807,29.751545970968504,32.13999739610081,29.346152069435625,16.753516531245634,46.43529174653028,46.47720931225562,17.8313405444102,19.487080285165582,8.736911818124511
91,45.5,22.78250401398807,29.751545970968504,32.17226646979168,29.346152069435625,16.753516531245634,46.43529174653028,46.47720931225562,17.85026978065692,19.487080285165582,8.780541839688176
92,46.0,22.78250401398807,29.751545970968504,32.17226646979168,29.346152069435625,16.753516531245634,46.43529174653028,46.47720931225562,17.86919901690364,19.487080285165582,8.824171861251845
93,46.5,22.78250401398807,29.751545970968504,32.17226646979168,29.37561607753747,16.753516531245634,46.43529174653028,46.47720931225562,17.90705748939708,19.487080285165582,8.867801882815513
94,47.0,22.78250401398807,29.751545970968504,32.17226646979168,29.37561607753747,16.753516531245634,46.43529174653028,46.47720931225562,17.9259867256438,19.487080285165582,8.911431904379182
95,47.5,22.78250401398807,29.751545970968504,32.17226646979168,29.37561607753747,16.753516531245634,46.48177352005033,46.47720931225562,17.94491596189052,19.506626002603056,8.95506192594285
96,48.0,22.78250401398807,29.751545970968504,32.17226646979168,29.37561607753747,16.753516531245634,46.48177352005033,46.52387317702695,17.98277443438396,19.506626002603056,8.987784442115599
97,48.5,22.78250401398807,29.751545970968504,32.17226646979168,29.37561607753747,16.753516531245634,46.48177352005033,46.52387317702695,18.00170367063068,19.506626002603056,9.031414463679267
98,49.0,22.78250401398807,29.751545970968504,32.17226646979168,29.37561607753747,16.753516531245634,46.48177352005033,46.52387317702695,18.0206329068774,19.506626002603056,9.06413697985202
99,49.5,22.78250401398807,29.751545970968504,32.17226646979168,29.37561607753747,16.753516531245634,46.48177352005033,46.52387317702695,18.03956214312412,19.506626002603056,9.09685949602477
100,50.0,22.78250401398807,29.751545970968504,32.17226646979168,29.37561607753747,16.753516531245634,46.48177352005033,46.52387317702695,18.05849137937084,19.506626002603056,9.12958201219752
101,50.5,22.78250401398807,29.751545970968504,32.17226646979168,29.37561607753747,16.753516531245634,46.48177352005033,46.52387317702695,18.07742061561756,19.506626002603056,9.173212033761187
102,51.0,22.78250401398807,29.751545970968504,32.204535543482535,29.37561607753747,16.753516531245634,46.48177352005033,46.52387317702695,18.09634985186428,19.506626002603056,9.20593454993394
103,51.5,22.78250401398807,29.751545970968504,32.204535543482535,29.37561607753747,16.753516531245634,46.48177352005033,46.52387317702695,18.115279088111,19.506626002603056,9.238657066106692
104,52.0,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.52387317702695,18.13420832435772,19.526171720040537,9.260472076888524
105,52.5,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.52387317702695,18.15313756060444,19.526171720040537,9.293194593061276
106,53.0,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.570537041798296,18.17206679685116,19.526171720040537,9.325917109234027
107,53.5,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.570537041798296,18.19099603309788,19.526171720040537,9.358639625406779
108,54.0,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.570537041798296,18.19099603309788,19.526171720040537,9.380454636188611
109,54.5,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.570537041798296,18.2099252693446,19.526171720040537,9.413177152361364
110,55.0,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.570537041798296,18.22885450559132,19.526171720040537,9.434992163143196
111,55.5,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.570537041798296,18.247783741838038,19.526171720040537,9.467714679315948
112,56.0,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.570537041798296,18.266712978084758,19.526171720040537,9.48952969009778
113,56.5,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.570537041798296,18.266712978084758,19.526171720040537,9.522252206270533
114,57.0,22.78250401398807,29.751545970968504,32.204535543482535,29.405080085639312,16.753516531245634,46.48177352005033,46.570537041798296,18.285642214331478,19.526171720040537,9.544067217052367
